PWM,TempAmbiente,TempServo,Angle,Corrente,Tempo(mm:ss)
1296,27.61,63.20,29,0.81,89:39
1321,27.36,61.70,32,0.86,89:40
1346,27.11,61.95,34,1.76,89:40
1371,27.11,63.20,37,1.76,89:40
1396,26.86,62.45,39,1.89,89:40
1421,27.61,62.20,42,0.73,89:41
1446,27.36,62.45,44,0.70,89:41
1470,27.36,63.20,47,0.09,89:41
1495,27.61,62.95,49,0.67,89:41
1504,27.36,62.70,50,0.78,89:42
1479,27.61,62.45,47,0.73,89:42
1454,27.61,62.45,45,0.73,89:42
1429,26.86,61.70,42,0.33,89:42
1404,27.61,61.70,40,-0.04,89:43
1379,27.36,61.20,37,0.33,89:43
1354,27.36,63.70,35,0.67,89:43
1329,27.36,61.45,32,0.22,89:43
1304,27.11,62.45,30,0.17,89:44
1280,27.86,61.45,28,0.28,89:44
1255,27.11,61.20,25,0.41,89:44
1230,27.61,62.45,23,0.04,89:44
1205,27.36,63.95,20,0.38,89:45
1180,27.61,62.20,18,0.30,89:45
1155,27.61,61.45,15,0.30,89:45
1130,27.36,62.45,13,0.52,89:45
1105,27.86,62.20,10,0.28,89:46
1080,27.86,62.45,8,0.28,89:46
1055,27.36,61.70,5,0.36,89:46
1030,27.36,62.20,3,0.33,89:46
1006,27.61,62.70,0,0.25,89:47
1019,27.36,62.20,1,1.78,89:47
1044,27.36,62.70,4,1.68,89:47
1069,27.36,62.70,6,1.04,89:47
1094,27.61,63.70,9,0.73,89:48
1119,27.61,61.95,11,0.86,89:48
1144,27.61,63.20,14,0.89,89:48
1169,27.11,62.20,16,1.68,89:48
1194,27.36,62.20,19,1.41,89:49
1219,27.36,62.45,21,0.91,89:49
1243,27.36,62.20,24,1.02,89:49
1268,27.86,62.20,26,1.15,89:49
1293,27.36,63.45,29,0.73,89:50
1318,27.61,62.70,31,0.83,89:50
1343,27.61,62.70,34,0.89,89:50
1368,27.36,61.95,36,1.36,89:50
1393,27.61,62.45,39,1.73,89:51
1418,27.61,62.45,41,1.57,89:51
1443,28.11,63.95,44,0.04,89:51
1467,27.36,62.70,46,1.07,89:51
1492,27.36,63.45,49,0.65,89:52
1507,27.36,62.95,50,-0.01,89:52
1482,27.61,63.70,48,0.25,89:52
1457,27.61,62.45,45,0.20,89:52
1432,27.61,63.20,43,0.33,89:53
1407,27.86,63.20,40,0.22,89:53
1382,27.61,63.95,38,0.36,89:53
1357,27.11,63.95,35,0.38,89:53
1332,27.36,63.45,33,0.36,89:54
1307,27.36,62.45,30,0.28,89:54
1283,27.61,61.95,28,0.36,89:54
1258,27.61,62.70,25,0.30,89:54
1233,27.86,62.70,23,0.41,89:55
1208,27.36,62.45,20,0.38,89:55
1183,27.36,62.70,18,0.25,89:55
1158,27.61,62.70,15,0.33,89:55
1133,27.61,63.45,13,0.28,89:56
1108,27.36,62.70,10,0.33,89:56
1083,28.36,63.20,8,0.36,89:56
1058,27.61,62.20,5,0.30,89:56
1033,27.86,61.95,3,0.36,89:57
1008,27.86,62.45,0,0.25,89:57
1016,27.61,62.45,1,2.15,89:57
1041,27.36,62.95,4,1.86,89:57
1066,28.11,62.20,6,1.10,89:58
1091,27.61,61.95,9,0.96,89:58
1116,27.36,61.45,11,0.22,89:58
1141,27.86,62.95,14,0.91,89:58
1166,27.86,63.95,16,0.75,89:59
1191,27.61,62.20,19,0.07,89:59
1216,28.36,62.95,21,1.78,89:59
1241,27.36,62.20,24,1.15,89:59
1265,27.36,63.20,26,1.65,90:00
1290,27.36,62.45,29,1.33,90:00
1315,27.36,63.45,31,0.65,90:00
1340,27.61,62.70,34,0.73,90:00
1365,27.11,62.70,36,0.70,90:01
1390,27.61,61.70,39,1.36,90:01
1415,27.11,62.20,41,1.23,90:01
1440,27.11,63.20,44,1.70,90:01
1465,27.86,62.95,46,0.91,90:02
1489,27.61,61.95,48,0.36,90:02
1510,27.86,62.95,51,0.57,90:02
1485,27.61,62.70,48,0.33,90:02
1460,27.36,62.45,46,0.12,90:03
1435,27.36,62.70,43,0.36,90:03
1410,27.61,63.20,41,0.33,90:03
1385,27.11,62.45,38,0.44,90:03
1360,28.11,63.95,36,0.46,90:04
1335,27.36,63.45,33,0.41,90:04
1310,27.36,62.95,31,0.41,90:04
1286,27.36,62.70,28,0.30,90:04
1261,27.61,62.45,26,0.65,90:05
1236,27.61,62.95,23,0.36,90:05
1211,27.36,62.45,21,0.59,90:05
1186,27.36,61.95,18,0.30,90:05
1161,27.86,64.46,16,0.46,90:06
1136,27.36,62.70,13,0.70,90:06
1111,27.36,62.45,11,0.96,90:06
1086,27.36,62.45,8,0.94,90:06
1061,27.61,63.20,6,0.57,90:07
1036,27.61,62.70,3,0.46,90:07
1011,27.61,62.95,1,0.30,90:07
1013,27.36,61.70,1,1.12,90:07
1038,27.36,62.45,3,1.92,90:08
1063,27.36,63.45,6,2.10,90:08
1088,27.36,62.70,8,0.04,90:08
1113,27.36,62.70,11,1.52,90:08
1138,27.36,62.45,13,1.04,90:09
1163,27.61,63.70,16,0.75,90:09
1188,27.61,63.45,18,1.15,90:09
1213,27.61,63.20,21,1.36,90:09
1238,27.61,61.95,23,0.54,90:10
1263,27.36,62.20,26,1.31,90:10
1287,27.36,62.20,28,1.20,90:10
1312,27.36,62.70,31,1.41,90:10
1337,27.36,62.95,33,0.78,90:11
1362,27.61,62.95,36,1.25,90:11
1387,27.86,63.45,38,0.81,90:11
1412,27.61,62.45,41,1.31,90:11
1437,27.61,63.20,43,1.04,90:12
1462,27.36,62.45,46,1.76,90:12
1487,27.61,63.20,48,1.84,90:12
1512,26.86,63.20,51,0.65,90:12
1488,27.61,62.95,48,0.52,90:13
1463,27.36,63.20,46,0.89,90:13
1438,27.61,62.45,43,0.59,90:13
1413,27.86,62.70,41,0.62,90:13
1388,27.36,63.20,38,0.65,90:14
1363,27.36,62.95,36,0.73,90:14
1338,27.36,62.45,33,0.65,90:14
1313,27.61,63.45,31,0.73,90:14
1288,27.61,62.95,28,0.65,90:15
1263,27.61,61.95,26,0.59,90:15
1239,27.36,62.20,23,0.65,90:15
1214,27.36,63.20,21,0.73,90:15
1189,27.86,62.70,18,0.44,90:16
1164,27.61,62.45,16,0.83,90:16
1139,27.61,62.70,13,0.83,90:16
1114,27.36,62.95,11,0.54,90:16
1089,27.36,63.20,8,0.89,90:17
1064,27.61,63.20,6,0.70,90:17
1039,27.36,62.70,3,0.99,90:17
1014,27.36,62.95,1,0.83,90:17
1010,27.36,63.20,1,0.54,90:18
1035,27.61,63.20,3,1.36,90:18
1060,27.36,61.45,6,1.81,90:18
1085,28.11,62.20,8,1.52,90:18
1110,27.36,62.70,11,1.52,90:19
1135,27.36,63.45,13,0.38,90:19
1160,27.36,62.95,16,0.78,90:19
1185,27.61,62.20,18,0.91,90:19
1210,27.61,63.70,21,0.81,90:20
1235,27.61,62.45,23,1.18,90:20
1259,27.36,61.95,25,1.02,90:20
1284,27.36,61.95,28,2.02,90:20
1309,27.61,62.45,30,1.47,90:21
1334,27.86,62.45,33,0.54,90:21
1359,27.61,62.95,35,0.91,90:21
1384,27.36,64.46,38,0.62,90:21
1409,28.11,64.21,40,-0.04,90:22
1434,27.61,61.95,43,0.73,90:22
1459,27.61,61.45,45,0.86,90:22
1484,27.36,62.95,48,0.01,90:22
1509,27.11,61.95,50,1.62,90:23
1490,27.61,63.70,49,0.52,90:23
1466,27.61,63.45,46,0.65,90:23
1441,27.86,63.20,44,0.25,90:23
1416,27.61,62.70,41,0.46,90:24
1391,27.36,62.45,39,0.59,90:24
1366,27.36,63.20,36,0.30,90:24
1341,27.36,62.45,34,0.54,90:24
1316,27.36,61.95,31,0.30,90:25
1291,27.61,62.20,29,0.25,90:25
1266,27.36,62.20,26,0.57,90:25
1241,27.11,62.20,24,0.33,90:25
1216,27.36,62.20,21,0.94,90:26
1192,27.86,62.70,19,0.28,90:26
1167,27.61,62.45,16,0.41,90:26
1142,27.61,61.95,14,0.41,90:26
1117,27.61,63.20,11,0.44,90:27
1092,27.36,63.45,9,0.25,90:27
1067,27.61,62.45,6,0.36,90:27
1042,27.61,63.20,4,0.33,90:27
1017,26.86,62.70,1,0.36,90:28
1007,27.61,62.95,0,0.89,90:28
1032,27.61,63.20,3,0.81,90:28
1057,27.36,62.70,5,0.89,90:28
1082,27.61,62.70,8,1.57,90:29
1107,27.36,62.45,10,1.36,90:29
1132,27.61,63.20,13,1.52,90:29
1157,27.61,62.95,15,2.02,90:29
1182,27.61,62.95,18,0.83,90:30
1206,27.61,63.20,20,0.89,90:30
1231,27.36,62.20,23,1.04,90:30
1256,27.36,62.95,25,0.83,90:30
1281,27.36,61.95,28,1.60,90:31
1306,27.86,63.45,30,2.29,90:31
1331,27.36,62.70,33,1.36,90:31
1356,27.61,62.20,35,1.02,90:31
1381,27.36,62.95,38,0.04,90:32
1406,27.61,63.20,40,0.73,90:32
1431,27.36,62.20,43,0.65,90:32
1455,27.36,62.95,45,0.25,90:32
1480,27.36,61.70,48,0.81,90:33
1505,27.61,62.20,50,1.41,90:33
1494,27.61,61.70,49,0.25,90:33
1469,27.61,63.70,46,0.20,90:33
1444,27.61,63.45,44,0.25,90:34
1419,27.36,61.70,41,0.30,90:34
1394,27.61,62.45,39,0.38,90:34
1370,27.36,63.45,37,0.25,90:34
1345,27.36,63.20,34,0.33,90:35
1320,27.61,61.95,32,0.17,90:35
1295,27.61,61.95,29,0.38,90:35
1270,27.61,63.45,27,0.44,90:35
1245,27.11,62.20,24,0.44,90:36
1220,27.36,62.95,22,0.30,90:36
1195,27.61,62.70,19,0.41,90:36
1170,27.61,63.45,17,0.22,90:36
1145,27.61,63.45,14,0.33,90:37
1120,27.61,62.95,12,0.20,90:37
1095,27.36,63.70,9,0.28,90:37
1071,27.36,62.70,7,0.30,90:37
1046,27.36,63.45,4,0.54,90:38
1021,27.61,61.70,2,0.36,90:38
1004,27.36,62.95,0,0.49,90:38
1029,27.86,62.45,2,0.89,90:38
1054,27.61,62.95,5,0.09,90:39
1079,27.36,62.95,7,0.75,90:39
1104,27.36,62.20,10,1.39,90:39
1129,27.61,62.70,12,2.29,90:39
1154,27.61,61.70,15,1.70,90:40
1178,27.36,62.45,17,1.94,90:40
1203,27.61,61.95,20,1.39,90:40
1228,27.36,62.45,22,1.15,90:40
1253,28.11,63.45,25,0.81,90:41
1278,27.36,62.45,27,0.91,90:41
1303,27.36,62.20,30,1.62,90:41
1328,27.36,62.70,32,2.15,90:41
1353,27.86,63.20,35,1.60,90:42
1378,27.36,62.95,37,2.05,90:42
1403,27.36,62.45,40,1.31,90:42
1427,27.36,61.70,42,0.78,90:42
1452,27.61,62.45,45,0.59,90:43
1477,27.36,61.45,47,0.91,90:43
1502,27.36,61.95,50,0.75,90:43
1497,27.61,62.20,49,0.20,90:43
1472,27.11,62.70,47,0.17,90:44
1447,27.61,62.20,44,0.28,90:44
1422,27.61,62.45,42,0.41,90:44
1397,27.36,62.45,39,0.36,90:44
1372,27.36,63.20,37,0.38,90:45
1347,27.86,62.70,34,0.30,90:45
1323,27.36,62.95,32,0.30,90:45
1298,27.36,61.95,29,0.52,90:45
1273,27.61,62.20,27,0.36,90:46
1248,27.36,63.45,24,0.44,90:46
1223,27.36,62.20,22,0.54,90:46
1198,27.61,62.70,19,0.41,90:46
1173,26.86,62.20,17,0.59,90:47
1148,27.61,62.20,14,0.78,90:47
1123,27.36,62.45,12,1.10,90:47
1098,27.36,61.70,9,0.46,90:47
1074,27.61,62.95,7,0.62,90:48
1049,27.36,63.45,4,0.07,90:48
1024,27.61,61.95,2,0.59,90:48
1001,27.36,62.45,0,0.83,90:48
1026,27.61,62.95,2,1.73,90:49
1051,27.86,61.95,5,1.31,90:49
1076,27.36,62.70,7,0.78,90:49
1101,27.61,63.20,10,0.36,90:49
1126,27.61,62.20,12,1.36,90:50
1151,27.36,61.95,15,1.84,90:50
1176,27.61,61.95,17,1.31,90:50
1200,27.36,62.70,20,2.15,90:50
1225,27.36,62.45,22,1.55,90:51
1250,27.86,63.20,25,0.91,90:51
1275,27.61,63.20,27,0.75,90:51
1300,27.61,62.95,30,0.65,90:51
1325,27.61,62.45,32,0.73,90:52
1350,27.36,62.20,35,1.97,90:52
1375,27.36,62.20,37,1.15,90:52
1400,27.61,62.20,40,1.62,90:52
1425,28.11,63.20,42,1.36,90:53
1450,27.36,62.45,45,0.70,90:53
1474,27.61,62.45,47,0.67,90:53
1499,27.36,62.95,49,0.73,90:53
1500,27.61,62.45,50,0.59,90:54
1475,27.36,62.20,47,0.57,90:54
1450,27.61,62.70,45,0.59,90:54
1425,27.61,62.70,42,0.57,90:54
1400,27.36,62.95,40,0.59,90:55
1375,27.61,62.95,37,0.65,90:55
1350,27.61,62.45,35,0.52,90:55
1326,27.36,61.95,32,0.54,90:55
1301,27.11,61.20,30,0.91,90:56
1276,27.36,62.20,27,0.83,90:56
1251,27.36,62.95,25,0.89,90:56
1226,27.36,61.95,22,0.81,90:56
1201,27.11,61.95,20,0.33,90:57
1176,27.61,61.95,17,0.04,90:57
1151,27.36,62.45,15,0.38,90:57
1126,27.36,63.45,12,0.33,90:57
1101,27.36,61.70,10,0.01,90:58
1077,27.36,61.70,7,0.25,90:58
1052,27.61,61.95,5,0.38,90:58
1027,27.86,62.95,2,0.38,90:58
1002,27.36,62.45,0,0.04,90:59
1023,27.61,61.95,2,2.02,90:59
1048,27.61,62.45,4,1.97,90:59
1073,27.61,62.45,7,0.83,90:59
1098,27.36,62.20,9,0.94,91:00
1123,27.36,62.20,12,0.91,91:00
1148,27.61,62.70,14,1.02,91:00
1173,27.36,62.20,17,1.47,91:00
1197,27.61,61.95,19,1.33,91:01
1222,27.36,61.70,22,2.10,91:01
1247,27.36,62.45,24,1.70,91:01
1272,27.36,62.70,27,0.17,91:01
1297,27.61,62.70,29,0.81,91:02
1322,27.61,62.70,32,0.83,91:02
1347,27.61,61.95,34,1.12,91:02
1372,27.36,61.95,37,1.68,91:02
1397,27.86,62.45,39,1.62,91:03
1422,27.61,59.19,42,0.20,91:03
1447,27.36,60.45,44,0.99,91:03
1472,27.36,61.95,47,0.86,91:03
1496,27.61,61.95,49,0.70,91:04
1503,27.36,61.45,50,0.38,91:04
1478,27.36,61.45,47,0.36,91:04
1453,27.61,62.45,45,0.20,91:04
1428,27.36,59.94,42,0.36,91:05
1403,27.86,62.95,40,0.17,91:05
1378,27.11,61.70,37,0.36,91:05
1353,27.61,62.70,35,0.30,91:05
1328,27.61,62.20,32,0.30,91:06
1303,27.61,62.20,30,0.15,91:06
1279,27.11,63.20,27,0.36,91:06
1254,27.61,59.94,25,0.30,91:06
1229,27.11,66.46,22,0.46,91:07
1204,27.36,60.95,20,0.28,91:07
1179,27.86,62.70,17,0.28,91:07
1154,27.61,61.95,15,0.38,91:07
1129,27.86,62.20,12,0.01,91:08
1104,27.86,62.95,10,0.25,91:08
1079,27.36,63.20,7,0.38,91:08
1054,28.61,64.71,5,-0.04,91:08
1030,27.11,60.20,3,0.38,91:09
1005,27.86,61.95,0,0.36,91:09
1020,27.36,61.95,2,1.15,91:09
1045,28.11,62.95,4,1.76,91:09
1070,27.11,62.45,7,1.86,91:10
1095,27.36,61.95,9,1.86,91:10
1120,28.11,59.94,12,0.89,91:10
1145,27.86,60.20,14,0.89,91:10
1170,27.61,62.70,17,0.78,91:11
1195,27.11,60.45,19,1.23,91:11
1219,27.11,61.20,21,1.99,91:11
1244,27.36,62.20,24,0.01,91:11
1269,27.61,61.20,26,1.55,91:12
1294,27.36,65.71,29,1.02,91:12
1319,27.11,60.45,31,0.12,91:12
1344,27.11,62.45,34,0.89,91:12
1369,27.61,67.97,36,0.83,91:13
1394,27.36,60.45,39,1.12,91:13
1419,27.61,61.95,41,0.94,91:13
1444,27.61,62.45,44,1.60,91:13
1469,27.36,61.45,46,0.73,91:14
1493,27.36,63.95,49,1.31,91:14
1506,28.36,67.21,50,0.70,91:14
1481,27.36,66.46,48,0.22,91:14
1456,27.61,62.45,45,0.25,91:15
1431,27.11,63.20,43,0.30,91:15
1406,27.11,62.70,40,0.30,91:15
1381,27.11,62.20,38,0.36,91:15
1356,27.61,62.70,35,0.41,91:16
1331,27.61,63.70,33,0.28,91:16
1306,27.36,62.95,30,0.30,91:16
1281,27.61,63.20,28,0.30,91:16
1257,27.36,62.20,25,0.07,91:17
1232,28.36,60.20,23,0.36,91:17
1207,27.36,62.45,20,0.46,91:17
1182,27.36,62.20,18,0.30,91:17
1157,27.86,63.20,15,0.30,91:18
1132,27.36,63.20,13,0.46,91:18
1107,27.36,61.20,10,0.65,91:18
1082,27.86,64.21,8,0.07,91:18
1057,27.86,59.69,5,0.89,91:19
1032,27.61,62.95,3,0.65,91:19
1008,27.11,61.95,0,0.01,91:19
1017,27.36,64.21,1,0.83,91:19
1042,27.11,62.20,4,0.86,91:20
1067,27.11,61.70,6,1.76,91:20
1092,27.61,62.20,9,1.81,91:20
1117,27.36,61.70,11,1.49,91:20
1142,27.86,63.20,14,1.04,91:21
1167,27.61,59.44,16,0.75,91:21
1192,27.11,65.96,19,0.99,91:21
1217,27.86,62.20,21,1.36,91:21
1242,27.36,61.70,24,2.13,91:22
1266,27.61,62.70,26,1.18,91:22
1291,27.61,62.20,29,0.57,91:22
1316,27.86,65.71,31,1.31,91:22
1341,27.61,61.95,34,1.47,91:23
1366,27.36,62.45,36,0.86,91:23
1391,27.11,61.70,39,0.81,91:23
1416,27.61,62.70,41,0.89,91:23
1441,27.36,62.70,44,0.70,91:24
1466,27.61,62.70,46,1.04,91:24
1491,27.36,63.20,49,1.78,91:24
1509,27.61,63.20,50,0.62,91:24
1484,27.36,62.45,48,0.75,91:25
1459,28.36,62.70,45,0.30,91:25
1434,27.36,62.45,43,0.81,91:25
1409,27.36,62.45,40,0.70,91:25
1384,27.11,62.70,38,0.91,91:26
1359,27.61,62.95,35,0.91,91:26
1334,27.61,62.70,33,0.91,91:26
1309,27.61,62.70,30,0.78,91:26
1284,27.36,61.95,28,0.07,91:27
1260,27.61,62.20,26,0.57,91:27
1235,27.36,61.70,23,0.65,91:27
1210,27.61,61.95,21,0.96,91:27
1185,27.61,61.95,18,0.49,91:28
1160,27.61,62.45,16,0.46,91:28
1135,26.86,61.95,13,0.49,91:28
1110,27.36,61.95,11,0.99,91:28
1085,27.11,62.45,8,0.41,91:29
1060,27.61,62.70,6,0.94,91:29
1036,27.36,61.70,3,0.30,91:29
1010,27.61,62.70,1,0.49,91:29
1014,27.61,62.45,1,0.70,91:30
1039,27.36,62.95,3,0.67,91:30
1064,27.36,62.20,6,1.10,91:30
1089,27.36,61.70,8,1.60,91:30
1114,27.11,61.70,11,1.18,91:31
1139,27.36,63.20,13,1.84,91:31
1164,27.36,62.70,16,2.34,91:31
1189,27.36,62.70,18,1.52,91:31
1214,27.36,62.95,21,0.96,91:32
1239,27.61,62.70,23,0.15,91:32
1263,27.36,62.70,26,0.78,91:32
1288,28.11,62.70,28,1.41,91:32
1313,27.36,61.95,31,1.73,91:33
1338,27.61,62.45,33,1.84,91:33
1363,27.86,62.45,36,1.92,91:33
1388,27.61,62.95,38,1.25,91:33
1413,27.36,62.20,41,0.73,91:34
1438,27.61,63.45,43,0.59,91:34
1463,27.36,61.70,46,0.78,91:34
1488,27.36,62.45,48,0.70,91:34
1511,27.36,63.95,51,1.47,91:35
1487,27.86,62.70,48,0.46,91:35
1462,27.36,62.20,46,0.33,91:35
1437,27.36,62.20,43,0.38,91:35
1412,27.11,61.95,41,-0.07,91:36
1387,27.61,61.45,38,0.30,91:36
1362,27.61,61.70,36,0.30,91:36
1337,27.61,62.95,33,0.25,91:36
1312,27.61,62.20,31,0.30,91:37
1287,27.36,62.45,28,0.44,91:37
1263,27.11,62.20,26,0.28,91:37
1238,27.36,61.20,23,0.25,91:37
1213,27.36,62.45,21,0.25,91:38
1188,27.36,62.70,18,0.44,91:38
1163,27.36,62.45,16,0.25,91:38
1138,27.86,61.45,13,0.20,91:38
1113,28.11,63.45,11,0.30,91:39
1088,27.86,62.70,8,0.36,91:39
1063,27.61,62.95,6,0.28,91:39
1038,27.61,62.20,3,0.33,91:39
1014,27.61,61.95,1,0.44,91:40
1011,27.86,63.20,1,0.83,91:40
1036,27.11,62.70,3,1.47,91:40
1061,27.11,63.20,6,0.91,91:40
1086,27.11,62.45,8,0.83,91:41
1111,27.86,62.20,11,1.04,91:41
1136,27.36,61.95,13,0.30,91:41
1161,26.86,62.45,16,1.49,91:41
1186,27.36,62.45,18,1.99,91:42
1211,27.36,62.45,21,0.01,91:42
1236,27.36,61.95,23,0.94,91:42
1260,27.36,62.20,26,0.94,91:42
1285,27.11,62.20,28,0.09,91:43
1310,27.61,62.70,31,0.94,91:43
1335,27.36,61.95,33,1.04,91:43
1360,27.61,61.70,36,1.20,91:43
1385,27.36,62.95,38,1.84,91:44
1410,27.86,62.45,41,0.73,91:44
1435,27.36,61.95,43,1.36,91:44
1460,27.36,62.45,46,0.62,91:44
1484,27.36,63.45,48,1.10,91:45
1509,27.36,62.95,50,0.52,91:45
1490,27.61,62.45,49,0.30,91:45
1465,27.36,63.20,46,0.28,91:45
1440,27.36,62.45,44,0.28,91:46
1415,27.36,62.95,41,0.30,91:46
1390,27.11,62.70,39,0.38,91:46
1365,27.61,62.70,36,0.01,91:46
1340,27.61,62.20,34,0.28,91:47
1316,27.61,63.20,31,0.41,91:47
1291,27.61,62.20,29,0.38,91:47
1266,28.11,63.20,26,0.33,91:47
1241,27.36,62.45,24,0.57,91:48
1216,27.36,62.20,21,0.41,91:48
1191,27.36,63.20,19,0.30,91:48
1166,27.36,62.45,16,0.41,91:48
1141,26.61,62.45,14,0.41,91:49
1116,27.61,59.94,11,0.44,91:49
1091,27.11,62.95,9,0.49,91:49
1066,26.86,62.20,6,0.46,91:49
1041,26.86,67.21,4,0.46,91:50
1017,27.11,61.20,1,1.02,91:50
1008,27.36,62.95,0,0.67,91:50
1033,27.36,62.45,3,1.70,91:50
1058,28.36,61.95,5,1.25,91:51
1083,27.11,60.70,8,0.73,91:51
1108,27.61,62.20,10,0.94,91:51
1133,27.11,63.45,13,0.73,91:51
1158,27.61,61.95,15,0.91,91:52
1183,27.36,62.45,18,0.04,91:52
1207,27.36,61.95,20,1.41,91:52
1232,27.61,62.95,23,1.97,91:52
1257,27.61,62.20,25,0.46,91:53
1282,27.36,62.70,28,1.31,91:53
1307,27.36,62.70,30,0.86,91:53
1332,27.61,62.70,33,0.75,91:53
1357,27.61,61.20,35,0.81,91:54
1382,27.36,62.70,38,1.60,91:54
1407,27.61,62.45,40,1.10,91:54
1432,27.36,62.45,43,1.49,91:54
1457,27.86,61.95,45,0.67,91:55
1481,27.36,62.70,48,1.12,91:55
1506,27.36,62.70,50,0.62,91:55
1493,27.61,62.45,49,0.75,91:55
1468,27.61,62.20,46,0.59,91:56
1443,27.11,61.95,44,0.65,91:56
1418,27.36,63.45,41,0.57,91:56
1393,27.36,63.20,39,0.75,91:56
1368,27.61,62.45,36,0.67,91:57
1343,27.36,61.70,34,0.57,91:57
1318,27.61,62.45,31,0.07,91:57
1293,27.36,63.20,29,0.99,91:57
1269,27.61,62.70,26,0.81,91:58
1244,27.36,62.95,24,0.94,91:58
1219,27.61,62.20,21,0.73,91:58
1194,27.36,62.70,19,0.81,91:58
1169,27.36,63.20,16,0.70,91:59
1144,27.61,61.70,14,0.73,91:59
1119,26.86,58.69,11,0.54,91:59
1094,27.61,61.20,9,0.33,91:59
1069,27.36,62.95,6,0.59,92:00
1044,27.36,62.45,4,0.30,92:00
1019,27.36,61.70,1,0.83,92:00
1005,27.86,65.21,0,0.41,92:00
1030,27.86,61.95,3,0.83,92:01
1055,27.36,61.95,5,1.36,92:01
1080,27.61,62.20,8,1.78,92:01
1105,27.36,62.45,10,1.81,92:01
1130,27.11,61.95,13,1.73,92:02
1155,27.36,62.45,15,0.94,92:02
1180,27.36,62.70,18,0.89,92:02
1205,27.61,62.20,20,0.99,92:02
1229,27.61,61.70,22,1.02,92:03
1254,27.61,62.95,25,1.89,92:03
1279,27.36,62.70,27,1.84,92:03
1304,27.11,62.95,30,1.31,92:03
1329,27.36,62.45,32,0.96,92:04
1354,27.61,62.20,35,0.81,92:04
1379,27.36,62.20,37,0.89,92:04
1404,27.61,63.45,40,0.73,92:04
1429,27.36,62.20,42,0.46,92:05
1454,27.11,62.95,45,1.33,92:05
1478,27.36,61.95,47,1.47,92:05
1503,27.61,62.95,50,-0.01,92:05
1496,27.61,62.45,49,0.28,92:06
1471,27.36,62.20,47,0.20,92:06
1446,27.36,62.20,44,0.25,92:06
1421,27.36,62.70,42,0.33,92:06
1396,27.86,62.95,39,0.28,92:07
1371,27.36,62.70,37,0.30,92:07
1346,27.36,62.20,34,0.20,92:07
1321,27.36,62.95,32,0.28,92:07
1296,27.61,60.95,29,0.25,92:08
1272,27.36,63.20,27,0.33,92:08
1247,27.86,63.45,24,0.25,92:08
1222,27.61,62.45,22,0.28,92:08
1197,27.36,62.70,19,0.36,92:09
1172,27.36,63.45,17,0.33,92:09
1147,27.11,62.70,14,0.33,92:09
1122,27.11,62.70,12,0.38,92:09
1097,27.36,61.95,9,0.33,92:10
1072,27.36,62.70,7,0.33,92:10
1047,27.36,62.95,4,0.44,92:10
1023,27.61,62.70,2,0.52,92:10
1002,27.61,61.95,0,0.62,92:11
1027,27.11,62.20,2,0.83,92:11
1052,27.86,62.20,5,0.99,92:11
1077,27.11,60.95,7,1.20,92:11
1102,27.61,62.20,10,1.23,92:12
1127,27.36,61.95,12,1.55,92:12
1152,27.36,62.95,15,2.21,92:12
1177,27.61,62.20,17,-0.09,92:12
1201,27.36,62.45,20,1.15,92:13
1226,27.36,62.20,22,0.81,92:13
1251,27.36,62.70,25,1.12,92:13
1276,27.61,61.70,27,1.47,92:13
1301,27.36,62.20,30,1.18,92:14
1326,27.36,62.95,32,2.05,92:14
1351,27.36,62.20,35,2.23,92:14
1376,27.36,62.20,37,1.02,92:14
1401,27.61,63.70,40,1.20,92:15
1426,27.86,62.45,42,0.62,92:15
1450,27.61,62.95,45,0.70,92:15
1475,27.61,63.20,47,0.15,92:15
1500,27.61,60.95,50,0.94,92:16
1499,27.86,63.20,49,0.22,92:16
1474,27.61,62.70,47,0.17,92:16
1449,27.36,63.95,44,0.28,92:16
1424,27.36,63.20,42,0.28,92:17
1399,27.61,61.95,39,0.67,92:17
1374,27.36,62.95,37,0.33,92:17
1349,27.61,61.95,34,0.52,92:17
1324,27.61,62.20,32,0.38,92:18
1300,27.61,61.95,30,0.49,92:18
1275,27.36,63.20,27,0.46,92:18
1250,27.36,62.20,25,0.78,92:18
1225,27.61,62.20,22,0.75,92:19
1200,27.36,62.20,20,0.54,92:19
1175,27.36,62.45,17,0.73,92:19
1150,27.61,62.70,15,1.02,92:19
1125,27.61,62.45,12,0.75,92:20
1100,27.61,62.45,10,1.04,92:20
1075,27.61,62.95,7,0.38,92:20
1051,27.36,62.95,5,1.04,92:20
1026,27.36,62.45,2,0.59,92:21
1001,27.36,61.45,0,0.49,92:21
1024,27.61,62.70,2,1.25,92:21
1049,27.61,61.95,4,0.78,92:21
1074,27.36,61.45,7,-0.07,92:22
1099,27.86,60.70,9,0.78,92:22
1124,28.11,63.20,12,0.96,92:22
1149,27.36,63.45,14,1.57,92:22
1173,27.36,62.45,17,1.49,92:23
1198,27.61,60.95,19,1.86,92:23
1223,27.36,62.70,22,0.57,92:23
1248,27.36,61.70,24,1.41,92:23
1273,28.61,61.70,27,1.02,92:24
1298,28.11,64.96,29,0.83,92:24
1323,27.36,63.70,32,0.86,92:24
1348,27.61,61.70,34,1.39,92:24
1373,27.36,61.95,37,1.47,92:25
1398,27.11,60.45,39,1.60,92:25
1423,27.36,61.45,42,0.78,92:25
