PWM,TempAmbiente,TempServo,Angle,Corrente,Tempo(mm:ss)
1059,28.86,31.62,5,1.86,00:00
1084,29.87,33.13,8,0.62,00:00
1108,29.37,30.87,10,2.31,00:00
1133,28.61,31.37,13,4.35,00:00
1158,29.37,30.12,15,1.89,00:01
1183,28.86,32.12,18,1.41,00:01
1208,29.11,32.62,20,0.70,00:01
1233,28.86,31.37,23,1.99,00:01
1258,28.61,30.62,25,4.03,00:02
1283,28.61,32.12,28,2.29,00:02
1308,29.11,31.87,30,0.70,00:02
1333,29.11,32.37,33,1.73,00:02
1358,29.11,31.12,35,0.33,00:03
1382,28.86,31.37,38,4.43,00:03
1407,28.86,31.62,40,2.31,00:03
1432,29.11,32.62,43,1.39,00:03
1457,29.11,30.87,45,1.81,00:04
1482,28.61,31.12,48,2.95,00:04
1507,28.86,31.87,50,1.49,00:04
1532,28.86,31.87,53,1.84,00:04
1557,29.11,32.62,55,1.20,00:05
1542,28.61,32.37,54,0.41,00:05
1517,29.11,33.13,51,0.20,00:05
1492,29.11,32.12,49,0.17,00:05
1468,28.61,31.62,46,0.01,00:06
1443,28.61,30.62,44,0.22,00:06
1418,29.11,31.62,41,0.33,00:06
1393,28.86,31.12,39,0.01,00:06
1368,28.86,31.12,36,0.46,00:07
1343,28.61,31.62,34,0.59,00:07
1318,29.11,32.37,31,0.38,00:07
1293,28.86,32.62,29,0.22,00:07
1268,28.86,32.12,26,1.10,00:08
1244,28.61,31.62,24,0.83,00:08
1219,28.86,31.87,21,0.15,00:08
1194,29.11,31.62,19,0.44,00:08
1169,29.11,31.62,16,0.15,00:09
1144,28.86,31.62,14,0.36,00:09
1119,29.11,31.87,11,0.33,00:09
1094,29.11,31.62,9,0.33,00:09
1069,28.86,31.87,6,0.17,00:10
1056,28.86,32.37,5,0.46,00:10
1081,28.61,31.37,8,2.42,00:10
1106,28.86,32.12,10,1.31,00:10
1130,29.11,32.37,13,1.28,00:11
1155,28.61,32.37,15,1.57,00:11
1180,28.86,30.87,18,3.29,00:11
1205,28.86,31.87,20,2.13,00:11
1230,28.86,32.12,23,1.44,00:12
1255,29.11,32.37,25,0.09,00:12
1280,28.86,31.87,28,2.29,00:12
1305,28.86,31.37,30,3.98,00:12
1330,28.86,31.62,33,2.60,00:13
1354,28.86,31.87,35,1.89,00:13
1379,28.61,31.37,37,2.58,00:13
1404,28.61,30.87,40,3.90,00:13
1429,28.86,32.37,42,3.87,00:14
1454,28.86,31.12,45,3.03,00:14
1479,28.86,31.87,47,0.67,00:14
1504,28.86,31.62,50,1.76,00:14
1529,28.86,31.87,52,2.76,00:15
1554,28.86,32.12,55,1.86,00:15
1546,29.11,31.62,54,0.41,00:15
1521,28.86,31.87,52,0.17,00:15
1496,28.86,31.62,49,0.38,00:16
1471,28.86,32.37,47,0.38,00:16
1446,28.86,31.62,44,0.83,00:16
1421,28.86,32.12,42,0.78,00:16
1396,28.86,31.87,39,0.89,00:17
1371,29.11,32.62,37,0.38,00:17
1346,28.86,32.12,34,0.57,00:17
1321,29.11,32.87,32,0.28,00:17
1296,29.11,32.37,29,0.38,00:18
1272,28.86,32.12,27,0.20,00:18
1247,28.86,31.87,24,-0.04,00:18
1222,29.11,32.37,22,0.30,00:18
1197,28.86,31.62,19,0.12,00:19
1172,28.86,31.62,17,0.89,00:19
1147,28.86,31.37,14,0.57,00:19
1122,28.61,32.12,12,1.02,00:19
1097,28.86,31.12,9,0.81,00:20
1072,28.86,32.12,7,0.17,00:20
1053,28.86,32.87,5,0.83,00:20
1078,29.62,32.87,7,1.31,00:20
1102,28.86,33.13,10,1.36,00:21
1127,28.86,31.37,12,2.15,00:21
1152,28.86,31.87,15,1.89,00:21
1177,28.86,32.12,17,1.68,00:21
1202,29.11,32.37,20,0.99,00:22
1227,28.61,31.37,22,3.55,00:22
1252,28.61,31.62,25,3.66,00:22
1277,28.86,31.87,27,1.49,00:22
1302,28.86,32.37,30,1.70,00:23
1327,28.86,31.87,32,2.18,00:23
1351,28.36,30.87,35,2.50,00:23
1376,28.86,31.87,37,4.56,00:23
1401,28.86,32.62,40,1.78,00:24
1426,29.11,34.13,42,0.86,00:24
1451,28.61,32.87,45,1.33,00:24
1476,29.11,33.13,47,2.60,00:24
1501,28.86,32.12,50,2.68,00:25
1526,28.86,32.12,52,1.99,00:25
1551,28.86,33.13,55,1.41,00:25
1549,28.61,32.12,54,1.39,00:25
1524,28.61,32.62,52,0.44,00:26
1499,28.86,32.62,49,0.41,00:26
1474,28.86,32.62,47,0.44,00:26
1449,28.86,32.37,44,0.25,00:26
1424,28.86,32.62,42,0.20,00:27
1399,28.86,32.87,39,0.15,00:27
1374,29.11,32.62,37,0.30,00:27
1349,28.86,32.62,34,0.41,00:27
1324,29.11,32.87,32,0.44,00:28
1299,29.11,32.37,29,0.36,00:28
1275,29.11,32.62,27,0.25,00:28
1250,28.86,32.62,25,0.25,00:28
1225,28.86,32.62,22,0.70,00:29
1200,28.86,32.37,20,0.57,00:29
1175,28.61,33.13,17,0.70,00:29
1150,29.11,32.87,15,0.94,00:29
1125,28.86,33.13,12,0.73,00:30
1100,28.86,33.13,10,0.20,00:30
1075,29.11,33.88,7,0.59,00:30
1050,28.86,33.13,5,0.22,00:30
1075,28.86,32.62,7,0.01,00:31
1099,29.11,32.37,9,3.26,00:31
1124,28.86,32.87,12,2.10,00:31
1149,28.86,32.62,14,0.67,00:31
1174,28.86,32.62,17,1.18,00:32
1199,28.86,32.12,19,3.55,00:32
1224,28.61,32.12,22,2.84,00:32
1249,28.86,32.62,24,2.68,00:32
1274,28.86,33.38,27,1.39,00:33
1299,28.86,32.87,29,2.05,00:33
1324,28.86,31.37,32,2.34,00:33
1348,28.36,32.12,34,3.32,00:33
1373,29.11,33.38,37,2.07,00:34
1398,28.86,33.38,39,1.84,00:34
1423,28.86,33.88,42,1.04,00:34
1448,28.86,32.87,44,3.26,00:34
1473,28.86,32.87,47,4.16,00:35
1498,28.86,32.87,49,2.66,00:35
1523,29.11,33.38,52,1.60,00:35
1548,29.11,32.87,54,1.84,00:35
1551,28.86,33.38,55,1.23,00:36
1527,29.11,33.38,52,0.33,00:36
1502,29.11,32.87,50,0.20,00:36
1477,28.86,33.88,47,0.30,00:36
1452,28.61,32.62,45,0.33,00:37
1427,28.86,32.62,42,0.15,00:37
1402,29.11,33.88,40,0.28,00:37
1377,28.86,33.38,37,0.09,00:37
1352,29.11,33.38,35,0.28,00:38
1327,28.86,33.38,32,0.20,00:38
1302,28.86,33.13,30,0.62,00:38
1278,28.86,32.87,27,0.36,00:38
1253,29.11,33.38,25,1.10,00:39
1228,28.86,33.38,22,0.91,00:39
1203,28.86,33.13,20,1.36,00:39
1178,29.11,33.38,17,0.46,00:39
1153,28.86,33.13,15,0.78,00:40
1128,28.86,33.13,12,0.22,00:40
1103,28.86,33.38,10,0.44,00:40
1078,28.61,33.63,7,0.38,00:40
1053,28.61,33.88,5,-0.01,00:41
1071,28.86,32.87,7,1.81,00:41
1096,29.11,33.13,9,2.81,00:41
1121,28.86,33.38,12,0.07,00:41
1146,29.37,34.13,14,1.49,00:42
1171,28.86,33.38,17,2.02,00:42
1196,28.61,32.87,19,4.06,00:42
1221,28.86,32.62,22,4.27,00:42
1246,29.37,35.13,24,1.57,00:43
1271,28.86,33.38,27,1.92,00:43
1296,28.86,32.87,29,2.97,00:43
1320,28.61,33.13,32,4.03,00:43
1345,28.86,33.13,34,1.84,00:44
1370,28.86,33.63,37,1.65,00:44
1395,29.11,34.63,39,2.21,00:44
1420,28.86,33.38,42,2.31,00:44
1445,28.86,32.87,44,3.84,00:45
1470,28.86,33.38,47,3.92,00:45
1495,28.61,33.38,49,0.94,00:45
1520,28.86,33.88,52,1.47,00:45
1545,29.11,33.63,54,0.94,00:46
1555,28.61,33.88,55,2.36,00:46
1530,28.86,34.38,53,0.52,00:46
1505,28.86,34.13,50,0.25,00:46
1480,28.86,33.88,48,0.15,00:47
1455,29.11,34.13,45,0.15,00:47
1430,29.11,34.38,43,0.33,00:47
1405,28.86,34.13,40,0.30,00:47
1380,29.11,34.38,38,0.20,00:48
1355,28.86,33.63,35,0.30,00:48
1330,29.37,35.13,33,0.38,00:48
1306,28.86,32.87,30,0.22,00:48
1281,28.86,33.13,28,1.02,00:49
1256,28.86,35.38,25,0.49,00:49
1231,28.86,34.88,23,0.78,00:49
1206,28.86,33.88,20,1.12,00:49
1181,28.61,33.63,18,1.36,00:50
1156,28.86,34.38,15,0.36,00:50
1131,28.86,34.13,13,0.83,00:50
1106,28.86,33.88,10,0.78,00:50
1081,28.86,34.13,8,0.20,00:51
1056,28.61,34.38,5,0.25,00:51
1068,28.86,33.38,6,1.44,00:51
1093,28.61,33.88,9,2.07,00:51
1118,28.86,34.63,11,2.66,00:52
1143,28.86,34.63,14,1.68,00:52
1168,28.86,33.88,16,0.07,00:52
1193,28.86,34.88,19,3.69,00:52
1218,28.86,34.88,21,1.78,00:53
1243,28.86,34.63,24,2.55,00:53
1268,28.86,34.38,26,1.60,00:53
1293,28.86,33.13,29,4.35,00:53
1317,28.61,34.13,31,4.13,00:54
1342,28.86,34.13,34,4.19,00:54
1367,28.86,34.88,36,1.41,00:54
1392,28.86,35.13,39,1.86,00:54
1417,28.86,33.88,41,1.94,00:55
1442,28.61,33.38,44,3.69,00:55
1467,28.61,33.63,46,0.25,00:55
1492,28.86,34.88,49,2.42,00:55
1517,28.86,35.13,51,1.81,00:56
1542,28.86,33.88,54,3.10,00:56
1558,28.86,33.88,55,2.39,00:56
1533,29.11,34.88,53,0.30,00:56
1508,28.86,34.38,50,0.15,00:57
1483,28.86,34.13,48,0.54,00:57
1458,28.61,35.13,45,0.38,00:57
1433,29.11,34.63,43,0.25,00:57
1408,28.61,34.38,40,0.33,00:58
1383,28.86,35.38,38,0.33,00:58
1358,29.11,35.13,35,0.36,00:58
1334,29.11,34.63,33,0.30,00:58
1309,28.86,35.13,30,0.46,00:59
1284,28.86,34.63,28,0.28,00:59
1259,28.86,34.13,25,0.36,00:59
1234,28.86,34.63,23,0.75,00:59
1209,28.86,34.13,20,0.33,01:00
1184,28.86,34.38,18,0.96,01:00
1159,28.86,34.38,15,0.67,01:00
1134,28.86,34.88,13,0.52,01:00
1109,28.86,35.13,10,0.49,01:01
1084,28.86,34.63,8,0.44,01:01
1060,28.86,35.38,6,0.91,01:01
1065,28.86,34.38,6,2.58,01:01
1090,28.61,35.38,9,2.50,01:02
1115,28.86,34.63,11,3.63,01:02
1140,28.86,35.38,14,0.09,01:02
1165,28.86,35.38,16,2.42,01:02
1190,28.86,34.63,19,2.23,01:03
1215,28.61,34.38,21,0.01,01:03
1240,28.86,35.13,24,1.12,01:03
1265,28.86,34.88,26,1.70,01:03
1289,28.86,35.88,28,2.23,01:04
1314,28.86,35.13,31,2.34,01:04
1339,28.11,35.13,33,2.44,01:04
1364,28.61,33.63,36,2.13,01:04
1389,28.61,34.63,38,1.12,01:05
1414,29.11,35.38,41,1.18,01:05
1439,28.36,34.13,43,2.29,01:05
1464,28.61,34.38,46,3.13,01:05
1489,28.61,35.38,48,3.16,01:06
1514,28.86,34.88,51,0.07,01:06
1538,28.86,34.88,53,2.42,01:06
1561,28.61,34.38,56,2.52,01:06
1536,28.86,35.38,53,0.17,01:07
1511,28.86,34.88,51,0.30,01:07
1486,28.86,34.63,48,0.94,01:07
1461,28.61,34.88,46,0.62,01:07
1436,28.86,35.38,43,0.75,01:08
1411,28.61,35.38,41,0.67,01:08
1386,28.86,35.63,38,0.62,01:08
1362,28.86,35.13,36,0.62,01:08
1337,28.86,35.38,33,0.81,01:09
1312,28.61,35.63,31,0.46,01:09
1287,29.11,36.13,28,0.65,01:09
1262,28.86,36.63,26,0.44,01:09
1237,28.86,35.13,23,0.36,01:10
1212,28.86,35.88,21,0.22,01:10
1187,28.86,35.13,18,0.20,01:10
1162,28.61,35.38,16,0.38,01:10
1137,28.86,34.38,13,0.46,01:11
1112,28.86,34.88,11,0.30,01:11
1087,28.86,34.63,8,1.10,01:11
1063,28.61,35.13,6,0.28,01:11
1062,28.61,36.38,6,0.78,01:12
1087,28.86,35.63,8,2.44,01:12
1112,28.86,35.63,11,3.47,01:12
1137,28.61,35.63,13,1.31,01:12
1162,28.86,35.88,16,1.02,01:13
1187,28.61,35.13,18,1.28,01:13
1212,28.86,35.38,21,2.97,01:13
1237,28.61,35.13,23,3.61,01:13
1262,28.86,35.63,26,0.04,01:14
1286,28.61,36.13,28,1.39,01:14
1311,28.86,35.63,31,2.42,01:14
1336,28.61,34.88,33,3.63,01:14
1361,28.36,35.63,36,2.73,01:15
1386,28.86,35.38,38,3.74,01:15
1411,28.61,35.63,41,1.10,01:15
1436,28.86,36.13,43,1.60,01:15
1461,28.86,35.63,46,1.49,01:16
1486,28.36,35.13,48,3.58,01:16
1511,28.61,35.63,51,1.62,01:16
1536,28.86,36.38,53,1.10,01:16
1560,28.61,35.63,56,0.09,01:17
1539,28.86,36.88,53,0.28,01:17
1514,28.61,35.63,51,0.46,01:17
1489,29.11,35.63,48,0.12,01:17
1464,28.61,35.38,46,0.25,01:18
1439,28.86,35.38,43,0.33,01:18
1414,28.61,36.38,41,0.12,01:18
1389,28.86,35.88,38,0.54,01:18
1364,29.11,36.13,36,0.46,01:19
1340,28.61,35.88,34,0.25,01:19
1315,28.86,36.13,31,0.20,01:19
1290,28.86,35.88,29,0.65,01:19
1265,28.86,36.13,26,0.59,01:20
1240,28.86,35.88,24,1.18,01:20
1215,28.61,35.88,21,0.75,01:20
1190,28.61,36.38,19,0.99,01:20
1165,28.61,35.88,16,0.46,01:21
1140,28.61,35.88,14,0.44,01:21
1115,28.61,36.38,11,0.38,01:21
1090,28.86,37.14,9,0.33,01:21
1066,28.86,36.63,6,0.44,01:22
1059,28.86,36.13,5,1.12,01:22
1084,28.61,36.63,8,1.47,01:22
1109,28.61,36.88,10,1.84,01:22
1134,28.61,35.88,13,3.82,01:23
1159,28.61,36.38,15,2.52,01:23
1184,28.86,36.63,18,1.89,01:23
1209,28.86,36.63,20,1.89,01:23
1234,28.61,36.38,23,0.83,01:24
1259,29.11,35.63,25,2.50,01:24
1283,28.61,36.13,28,4.06,01:24
1308,28.36,36.38,30,0.07,01:24
1333,28.61,36.88,33,2.02,01:25
1358,28.86,36.13,35,2.47,01:25
1383,28.61,35.88,38,2.44,01:25
1408,28.61,36.13,40,2.52,01:25
1433,28.86,36.63,43,1.92,01:26
1458,28.61,36.63,45,1.23,01:26
1482,28.86,37.64,48,1.60,01:26
1507,28.61,35.63,50,2.60,01:26
1532,28.61,36.38,53,3.39,01:27
1557,28.86,36.88,55,2.02,01:27
1542,28.61,36.13,54,1.23,01:27
1517,28.86,36.88,51,0.04,01:27
1492,28.61,36.88,49,1.07,01:28
1467,28.61,36.63,46,1.12,01:28
1442,28.86,38.14,44,0.17,01:28
1417,28.61,37.39,41,0.36,01:28
1393,28.86,36.63,39,0.75,01:29
1368,28.36,37.64,36,0.49,01:29
1343,28.86,38.14,34,0.22,01:29
1318,28.86,36.63,31,0.38,01:29
1293,28.11,34.13,29,0.38,01:30
1268,28.86,37.39,26,0.01,01:30
1243,28.86,36.88,24,0.46,01:30
1218,28.86,37.14,21,0.59,01:30
1193,28.61,36.13,19,0.30,01:31
1169,28.86,36.38,16,0.22,01:31
1144,28.86,36.63,14,0.81,01:31
1119,28.86,36.38,11,0.52,01:31
1094,28.86,37.14,9,0.46,01:32
1069,28.86,36.88,6,0.94,01:32
1056,28.61,37.14,5,0.67,01:32
1081,28.86,36.88,8,2.76,01:32
1106,28.61,37.64,10,2.18,01:33
1131,28.86,36.63,13,2.42,01:33
1156,28.61,36.38,15,2.36,01:33
1181,28.61,36.88,18,3.24,01:33
1205,28.86,37.39,20,4.32,01:34
1230,28.61,37.39,23,1.94,01:34
1255,28.61,37.64,25,1.49,01:34
1280,28.61,36.38,28,1.76,01:34
1305,28.86,36.63,30,2.97,01:35
1330,28.61,37.14,33,3.76,01:35
1355,28.61,37.14,35,3.34,01:35
1380,28.61,36.38,38,1.23,01:35
1405,28.61,37.64,40,0.99,01:36
1430,28.61,35.88,43,3.50,01:36
1454,28.36,36.88,45,3.29,01:36
1479,28.61,37.14,47,1.25,01:36
1504,29.11,37.39,50,1.65,01:37
1529,29.11,37.89,52,0.94,01:37
1554,28.86,37.89,55,1.68,01:37
1545,28.61,38.39,54,0.59,01:37
1520,28.86,37.39,52,0.17,01:38
1495,29.11,38.14,49,0.36,01:38
1470,28.86,37.14,47,0.04,01:38
1445,28.61,37.89,44,0.33,01:38
1420,28.61,37.39,42,0.22,01:39
1396,28.61,37.14,39,0.01,01:39
1371,28.86,37.39,37,0.36,01:39
1346,28.86,37.39,34,0.28,01:39
1321,28.61,36.88,32,0.59,01:40
1296,28.61,37.14,29,0.07,01:40
1271,28.61,37.39,27,1.25,01:40
1246,28.36,37.64,24,1.60,01:40
1221,28.61,36.88,22,-0.01,01:41
1196,28.61,37.64,19,0.99,01:41
1172,28.86,37.64,17,1.15,01:41
1147,28.61,37.89,14,0.44,01:41
1122,28.61,37.89,12,0.33,01:42
1097,29.11,38.39,9,0.49,01:42
1072,28.61,37.64,7,0.30,01:42
1053,28.61,37.39,5,0.20,01:42
1078,28.61,37.64,7,1.65,01:43
1103,28.86,37.64,10,1.62,01:43
1128,28.61,36.88,12,3.32,01:43
1153,28.86,38.14,15,2.52,01:43
1178,28.86,37.89,17,1.28,01:44
1202,28.61,37.64,20,1.57,01:44
1227,28.86,38.39,22,2.23,01:44
1252,28.61,37.14,25,2.39,01:44
1277,28.86,37.89,27,3.10,01:45
1302,28.61,37.89,30,2.71,01:45
1327,28.86,37.89,32,1.81,01:45
1352,28.61,37.14,35,1.70,01:45
1377,28.61,37.89,37,2.34,01:46
1402,28.61,37.89,40,2.79,01:46
1427,28.86,38.14,42,2.47,01:46
1452,28.86,37.39,45,1.84,01:46
1476,28.61,38.14,47,1.78,01:47
1501,28.61,37.39,50,3.10,01:47
1526,28.61,37.39,52,3.39,01:47
1551,28.61,37.89,55,3.47,01:47
1548,28.36,37.39,54,0.73,01:48
1523,28.86,37.89,52,0.28,01:48
1498,28.36,37.89,49,0.01,01:48
1473,28.86,38.14,47,0.75,01:48
1448,28.61,37.39,44,0.52,01:49
1424,28.61,37.39,42,1.02,01:49
1398,28.86,39.14,39,0.54,01:49
1374,28.86,38.89,37,0.70,01:49
1349,28.61,38.39,34,1.07,01:50
1324,28.86,38.14,32,1.23,01:50
1299,28.86,38.39,29,0.65,01:50
1274,28.61,38.39,27,0.36,01:50
1249,28.86,38.64,24,0.01,01:51
1224,28.61,38.14,22,0.52,01:51
1199,28.61,38.89,19,0.33,01:51
1174,29.11,38.39,17,0.20,01:51
1149,28.61,38.14,14,0.17,01:52
1125,28.86,37.89,12,0.62,01:52
1100,28.86,38.39,10,0.38,01:52
1075,28.86,38.14,7,0.17,01:52
1050,28.61,37.89,5,0.38,01:53
1075,28.61,38.64,7,2.58,01:53
1100,28.86,38.14,10,0.70,01:53
1125,28.61,38.64,12,1.60,01:53
1150,28.86,38.64,15,1.02,01:54
1175,28.61,37.89,17,2.07,01:54
1200,29.37,40.39,20,2.92,01:54
1224,28.86,37.39,22,4.21,01:54
1249,28.86,38.89,24,2.81,01:55
1274,28.36,40.14,27,1.15,01:55
1299,28.61,39.89,29,1.62,01:55
1324,28.86,38.14,32,2.73,01:55
1349,28.61,38.39,34,4.03,01:56
1374,28.61,38.64,37,1.84,01:56
1399,28.61,38.39,39,1.84,01:56
1424,29.11,39.39,42,1.84,01:56
1449,28.86,38.39,44,2.89,01:57
1473,29.11,38.89,47,3.66,01:57
1498,28.36,38.39,49,2.52,01:57
1523,28.61,38.89,52,1.65,01:57
1548,28.61,38.64,54,1.36,01:58
1551,28.61,38.39,55,1.70,01:58
1526,28.61,38.39,52,0.81,01:58
1501,28.61,39.14,50,0.86,01:58
1476,28.61,38.89,47,0.83,01:59
1451,28.86,38.89,45,0.70,01:59
1426,28.61,38.64,42,0.52,01:59
1401,28.86,38.64,40,0.22,01:59
1377,28.61,38.89,37,0.36,02:00
1352,28.61,39.39,35,0.25,02:00
1327,28.86,38.89,32,0.36,02:00
1302,28.61,39.89,30,0.33,02:00
1277,28.61,40.39,27,0.07,02:01
1252,28.86,38.64,25,0.36,02:01
1227,28.86,38.64,22,0.22,02:01
1202,28.61,38.14,20,0.41,02:01
1177,28.86,39.39,17,0.33,02:02
1152,28.61,39.14,15,1.12,02:02
1128,28.86,38.89,12,0.38,02:02
1103,29.11,39.14,10,0.20,02:02
1078,28.61,39.39,7,1.28,02:03
1053,28.61,38.89,5,1.12,02:03
1072,28.61,38.89,7,1.89,02:03
1097,28.61,39.14,9,1.65,02:03
1122,28.86,39.89,12,1.39,02:04
1147,28.86,38.89,14,1.20,02:04
1172,28.36,39.39,17,2.97,02:04
1197,28.86,39.39,19,2.05,02:04
1222,28.61,39.39,22,1.86,02:05
1246,28.61,38.39,24,2.89,02:05
1271,28.86,39.14,27,3.69,02:05
1296,28.61,39.39,29,3.34,02:05
1321,28.61,39.39,32,1.47,02:06
1346,28.86,39.64,34,1.60,02:06
1371,28.86,39.64,37,2.36,02:06
1396,28.61,39.14,39,2.92,02:06
1421,28.86,38.89,42,3.98,02:07
1446,29.11,39.39,44,2.71,02:07
1471,28.61,39.64,47,1.89,02:07
1496,28.86,38.89,49,2.89,02:07
1520,28.61,39.14,52,2.29,02:08
1545,28.36,39.39,54,3.16,02:08
1554,28.61,39.39,55,1.65,02:08
1529,28.86,39.64,52,0.44,02:08
1504,28.61,39.39,50,0.38,02:09
1479,29.11,40.14,47,0.33,02:09
1454,28.86,39.64,45,0.36,02:09
1429,28.86,39.89,42,0.22,02:09
1404,29.11,39.39,40,0.33,02:10
1380,28.86,39.89,38,0.41,02:10
1355,28.61,39.14,35,0.30,02:10
1330,28.86,39.89,33,0.15,02:10
1305,28.61,39.39,30,0.25,02:11
1280,28.86,39.64,28,0.44,02:11
1255,28.86,39.89,25,0.46,02:11
1230,28.61,39.39,23,0.12,02:11
1205,28.61,39.14,20,0.70,02:12
1180,28.86,39.89,18,0.83,02:12
1155,28.61,39.64,15,0.96,02:12
1131,28.61,39.64,13,1.25,02:12
1106,28.61,39.89,10,1.15,02:13
1081,28.36,39.14,8,0.78,02:13
1056,28.86,40.39,5,-0.01,02:13
1069,28.86,40.39,6,1.44,02:13
1094,28.86,39.39,9,3.00,02:14
1119,28.36,39.39,11,4.00,02:14
1144,28.61,40.14,14,2.18,02:14
1169,28.61,39.64,16,2.05,02:14
1194,28.86,39.64,19,2.36,02:15
1219,28.86,40.39,21,2.42,02:15
1243,28.61,39.89,24,2.36,02:15
1268,28.61,40.14,26,2.60,02:15
1293,28.86,40.14,29,1.81,02:16
1318,28.86,40.90,31,3.16,02:16
1343,28.86,40.14,34,1.44,02:16
1368,28.86,40.14,36,3.87,02:16
1393,28.61,39.64,39,1.60,02:17
1418,28.61,39.89,41,2.76,02:17
1443,29.11,40.14,44,1.94,02:17
1468,28.61,39.89,46,2.71,02:17
1492,28.61,40.39,49,2.02,02:18
1517,28.61,39.89,51,2.95,02:18
1542,28.61,40.39,54,2.15,02:18
1557,28.86,39.89,55,0.99,02:18
1532,28.61,40.39,53,0.28,02:19
1507,28.86,40.64,50,0.22,02:19
1482,28.86,39.89,48,0.25,02:19
1457,28.61,39.64,45,0.30,02:19
1433,28.61,40.39,43,0.28,02:20
1408,28.61,39.89,40,0.20,02:20
1383,28.36,40.39,38,0.44,02:20
1358,28.61,37.89,35,0.89,02:20
1333,28.61,39.64,33,1.12,02:21
1308,28.86,40.14,30,1.18,02:21
1283,28.61,40.39,28,1.23,02:21
1258,28.11,38.89,25,1.52,02:21
1233,28.86,40.64,23,1.15,02:22
1208,28.61,40.64,20,0.62,02:22
1183,28.61,40.14,18,0.62,02:22
1158,28.86,41.15,15,0.78,02:22
1134,28.86,40.64,13,0.67,02:23
1109,28.86,40.39,10,0.91,02:23
1084,28.61,40.14,8,0.30,02:23
1059,28.61,40.14,5,0.49,02:23
1066,28.61,40.39,6,2.29,02:24
1091,28.61,40.90,9,-0.01,02:24
1116,28.86,40.90,11,2.55,02:24
1141,28.61,41.65,14,1.92,02:24
1166,28.61,40.14,16,3.00,02:25
1190,28.61,39.39,19,2.21,02:25
1215,28.61,40.39,21,3.50,02:25
1240,28.86,40.39,24,3.00,02:25
1265,28.61,40.14,26,1.25,02:26
1290,28.86,41.65,29,1.20,02:26
1315,28.61,40.14,31,2.97,02:26
1340,28.61,40.14,34,2.97,02:26
1365,28.61,40.64,36,3.18,02:27
1390,28.61,41.15,39,1.49,02:27
1415,28.61,40.90,41,2.21,02:27
1439,28.86,41.40,43,2.55,02:27
1464,28.61,40.64,46,3.87,02:28
1489,28.61,40.64,48,2.07,02:28
1514,28.86,40.64,51,2.13,02:28
1539,28.61,41.40,53,0.96,02:28
1560,28.61,41.15,56,1.62,02:29
1535,28.86,40.64,53,0.17,02:29
1510,28.61,40.39,51,0.17,02:29
1485,28.61,40.90,48,0.36,02:29
1460,28.86,40.64,46,0.28,02:30
1435,28.61,40.64,43,0.96,02:30
1411,28.61,40.14,41,0.20,02:30
1386,28.61,40.64,38,0.70,02:30
1361,28.61,40.39,36,0.49,02:31
1336,28.61,40.90,33,1.04,02:31
1311,28.61,40.90,31,0.89,02:31
1286,28.61,40.14,28,1.04,02:31
1261,29.37,41.90,26,0.70,02:32
1236,28.61,40.90,23,0.81,02:32
1211,28.61,40.64,21,0.81,02:32
1186,28.61,40.90,18,0.49,02:32
1161,28.61,40.90,16,0.38,02:33
1137,28.86,40.90,13,0.75,02:33
1112,28.86,41.65,11,0.25,02:33
1087,28.61,41.40,8,0.25,02:33
1062,28.86,41.65,6,0.20,02:34
1063,28.61,41.65,6,2.29,02:34
1088,28.61,41.15,8,1.33,02:34
1113,28.86,41.40,11,2.07,02:34
1138,28.61,40.39,13,0.04,02:35
1163,28.61,41.40,16,3.79,02:35
1188,28.36,40.64,18,4.40,02:35
1213,28.86,41.15,21,1.89,02:35
1237,28.61,41.90,23,1.31,02:36
1262,28.61,41.90,26,3.10,02:36
1287,28.86,43.90,28,2.95,02:36
1312,28.61,40.90,31,4.11,02:36
1337,28.61,41.65,33,2.84,02:37
1362,28.61,41.65,36,1.76,02:37
1387,28.86,41.40,38,1.86,02:37
1412,28.61,41.15,41,3.08,02:37
1437,28.61,40.90,43,2.71,02:38
1462,28.61,41.40,46,1.68,02:38
1486,28.36,41.15,48,2.15,02:38
1511,28.86,41.40,51,2.10,02:38
1536,28.86,41.15,53,2.05,02:39
1561,28.86,41.65,56,3.55,02:39
1538,28.86,41.40,53,0.67,02:39
1513,28.86,41.40,51,0.78,02:39
1488,28.61,41.15,48,0.54,02:40
1463,28.86,41.40,46,0.28,02:40
1438,28.61,41.65,43,0.73,02:40
1414,28.61,41.15,41,0.52,02:40
1389,28.86,41.65,38,0.59,02:41
1364,28.61,41.15,36,0.44,02:41
1339,28.61,41.65,33,0.67,02:41
1314,28.61,41.40,31,0.70,02:41
1289,28.61,41.90,28,0.28,02:42
1264,28.86,41.90,26,0.54,02:42
1239,28.61,41.90,23,0.22,02:42
1214,28.61,41.40,21,0.57,02:42
1189,28.86,42.15,18,0.65,02:43
1164,28.86,42.40,16,0.22,02:43
1139,28.61,42.40,13,0.38,02:43
1115,28.86,41.65,11,0.33,02:43
1090,28.86,41.90,9,0.28,02:44
1065,28.61,42.15,6,0.15,02:44
1060,28.61,41.90,6,0.94,02:44
1085,28.86,41.40,8,2.50,02:44
1110,28.61,42.40,11,3.03,02:45
1135,28.36,41.90,13,2.73,02:45
1160,28.61,41.40,16,3.58,02:45
1185,28.86,42.15,18,0.17,02:45
