PWM,TempAmbiente,TempServo,Angle,Corrente,Tempo(mm:ss)
1399,29.87,61.20,39,2.07,10:20
1424,29.37,59.94,42,2.47,10:20
1449,29.62,61.45,44,2.07,10:20
1473,29.62,61.20,47,1.39,10:21
1498,29.87,60.70,49,1.94,10:21
1523,29.37,61.45,52,1.73,10:21
1548,29.62,61.45,54,2.36,10:21
1551,30.12,60.95,55,0.73,10:22
1526,29.62,61.45,52,0.54,10:22
1501,29.62,60.95,50,0.91,10:22
1476,29.37,61.45,47,0.89,10:22
1451,29.87,60.95,45,0.78,10:23
1426,29.37,61.45,42,0.12,10:23
1402,29.37,61.45,40,0.57,10:23
1377,29.62,61.20,37,0.59,10:23
1352,29.62,60.70,35,-0.04,10:24
1327,29.62,61.95,32,1.28,10:24
1302,29.62,61.45,30,1.28,10:24
1277,29.37,61.45,27,1.31,10:24
1252,29.62,61.70,25,1.07,10:25
1227,29.62,62.95,22,0.65,10:25
1202,29.37,61.70,20,0.59,10:25
1177,29.62,61.45,17,0.25,10:25
1153,29.37,61.70,15,0.38,10:26
1128,29.87,61.45,12,0.62,10:26
1103,29.11,61.20,10,1.41,10:26
1078,29.37,62.70,7,1.33,10:26
1053,29.87,60.95,5,0.83,10:27
1072,29.62,62.70,7,1.99,10:27
1097,29.62,60.45,9,2.76,10:27
1122,29.11,61.20,12,3.13,10:27
1147,29.37,59.94,14,1.47,10:28
1172,29.37,60.20,17,2.31,10:28
1197,29.37,61.70,19,2.95,10:28
1221,29.62,61.95,22,1.92,10:28
1246,29.87,62.45,24,1.81,10:29
1271,29.37,62.70,27,2.47,10:29
1296,29.37,61.20,29,-0.09,10:29
1321,29.62,61.45,32,1.70,10:29
1346,29.37,61.45,34,1.68,10:30
1371,29.62,60.70,37,2.36,10:30
1396,29.37,61.20,39,3.13,10:30
1421,29.37,60.95,42,2.42,10:30
1446,29.62,62.20,44,0.44,10:31
1470,29.37,61.20,47,1.81,10:31
1495,29.62,62.70,49,2.84,10:31
1520,29.62,60.70,52,1.92,10:31
1545,29.62,62.45,54,1.28,10:32
1554,29.62,61.45,55,1.89,10:32
1529,29.62,61.45,52,0.59,10:32
1504,29.62,61.20,50,0.57,10:32
1479,29.87,62.45,47,0.57,10:33
1454,29.62,61.45,45,0.52,10:33
1430,29.62,61.95,43,0.41,10:33
1405,29.62,60.95,40,0.67,10:33
1380,29.62,61.45,38,0.96,10:34
1355,29.37,61.95,35,1.41,10:34
1330,29.62,61.45,33,0.89,10:34
1305,29.87,61.95,30,1.04,10:34
1280,29.62,61.70,28,0.62,10:35
1255,29.37,62.20,25,0.57,10:35
1230,29.62,62.20,23,0.46,10:35
1205,29.62,61.95,20,0.81,10:35
1180,29.87,61.70,18,1.07,10:36
1156,29.62,61.95,15,1.28,10:36
1131,29.62,61.45,13,0.81,10:36
1106,29.62,61.20,10,1.23,10:36
1081,29.87,61.45,8,0.52,10:37
1056,29.87,61.70,5,0.59,10:37
1069,29.37,61.45,6,0.30,10:37
1094,29.62,61.95,9,2.52,10:37
1119,29.37,61.95,11,1.68,10:38
1144,29.62,61.70,14,1.41,10:38
1169,29.87,61.45,16,2.10,10:38
1193,29.37,61.70,19,1.62,10:38
1218,30.12,62.20,21,1.60,10:39
1243,29.37,61.20,24,3.05,10:39
1268,29.62,61.70,26,2.95,10:39
1293,29.62,61.45,29,1.89,10:39
1318,29.62,62.45,31,1.73,10:40
1343,29.37,61.45,34,3.00,10:40
1368,29.62,61.95,36,2.47,10:40
1393,29.37,61.70,39,1.60,10:40
1417,29.62,62.70,41,1.68,10:41
1442,29.62,61.20,44,3.08,10:41
1467,29.37,62.20,46,2.84,10:41
1492,29.37,61.95,49,1.33,10:41
1517,29.62,62.20,51,2.29,10:42
1542,29.37,61.70,54,2.44,10:42
1557,29.62,61.70,55,0.99,10:42
1532,29.62,61.95,53,0.44,10:42
1507,29.62,61.95,50,0.33,10:43
1482,29.62,61.45,48,0.44,10:43
1457,29.62,61.45,45,0.78,10:43
1433,29.87,61.95,43,0.81,10:43
1408,29.11,61.95,40,1.07,10:44
1383,29.37,61.95,38,1.07,10:44
1358,29.62,61.95,35,0.49,10:44
1333,29.37,61.20,33,0.54,10:44
1308,30.37,61.45,30,0.46,10:45
1283,29.62,61.20,28,0.62,10:45
1258,29.62,61.95,25,0.91,10:45
1233,29.37,62.20,23,1.25,10:45
1208,29.62,61.95,20,1.10,10:46
1183,29.62,61.45,18,0.75,10:46
1159,29.37,61.45,15,0.57,10:46
1134,29.37,61.95,13,0.59,10:46
1109,29.62,62.20,10,0.44,10:47
1084,29.62,61.70,8,0.62,10:47
1059,29.62,61.70,5,1.04,10:47
1066,29.37,61.95,6,1.41,10:47
1091,29.62,62.20,9,2.02,10:48
1116,29.62,62.45,11,1.84,10:48
1141,29.37,62.45,14,2.63,10:48
1166,29.62,61.95,16,1.92,10:48
1191,29.37,62.20,19,0.04,10:49
1215,29.37,61.95,21,3.08,10:49
1240,29.37,61.70,24,2.23,10:49
1265,29.62,62.70,26,2.47,10:49
1290,29.37,61.70,29,3.37,10:50
1315,29.37,62.45,31,2.26,10:50
1340,29.62,61.45,34,1.89,10:50
1365,29.87,61.95,36,2.26,10:50
1390,29.37,62.20,39,2.92,10:51
1415,29.37,62.20,41,1.92,10:51
1439,29.62,62.45,43,1.47,10:51
1464,29.62,62.20,46,1.89,10:51
1489,29.37,61.70,48,0.01,10:52
1514,29.37,62.20,51,1.49,10:52
1539,29.37,62.70,53,1.60,10:52
1560,29.62,61.95,56,0.33,10:52
1535,29.62,62.20,53,1.04,10:53
1510,29.62,61.95,51,1.02,10:53
1485,29.62,62.45,48,0.94,10:53
1460,29.87,61.95,46,0.49,10:53
1436,29.37,62.20,43,0.52,10:54
1411,29.62,62.45,41,0.46,10:54
1386,29.37,62.45,38,0.44,10:54
1361,29.37,61.95,36,0.59,10:54
1336,29.62,62.70,33,0.70,10:55
1311,29.37,61.95,31,1.18,10:55
1286,29.62,62.70,28,0.96,10:55
1261,29.87,65.21,26,0.96,10:55
1236,30.12,62.20,23,0.59,10:56
1211,29.62,61.95,21,0.46,10:56
1186,29.62,61.95,18,0.54,10:56
1162,29.37,62.70,16,0.96,10:56
1137,29.37,62.45,13,1.23,10:57
1112,29.62,62.45,11,1.28,10:57
1087,29.62,62.45,8,0.75,10:57
1062,29.62,62.45,6,0.57,10:57
1063,29.62,62.70,6,2.13,10:58
1088,29.62,62.20,8,2.10,10:58
1113,29.62,62.20,11,2.18,10:58
1138,29.37,62.45,13,3.13,10:58
1163,29.62,61.95,16,2.97,10:59
1187,29.37,62.20,18,2.05,10:59
1212,29.87,62.20,21,2.89,10:59
1237,29.37,62.20,23,3.42,10:59
1262,29.62,62.20,26,1.89,11:00
1287,29.62,62.45,28,1.78,11:00
1312,29.62,62.45,31,3.32,11:00
1337,29.62,62.45,33,3.05,11:00
1362,29.87,62.70,36,1.57,11:01
1386,29.62,62.20,38,1.55,11:01
1411,29.37,62.45,41,2.81,11:01
1436,29.62,62.70,43,3.05,11:01
1461,29.62,61.95,46,1.49,11:02
1486,30.12,60.95,48,1.97,11:02
1511,29.87,61.70,51,2.87,11:02
1536,29.87,62.95,53,0.81,11:02
1561,29.37,62.95,56,1.41,11:03
1538,29.87,61.45,53,0.46,11:03
1513,29.62,63.20,51,0.15,11:03
1488,29.62,62.45,48,1.02,11:03
1464,29.62,62.45,46,0.44,11:04
1439,29.62,62.70,43,1.28,11:04
1414,29.62,62.45,41,0.07,11:04
1389,29.62,62.70,38,0.67,11:04
1364,29.62,62.95,36,0.52,11:05
1339,30.12,63.70,33,-0.01,11:05
1314,29.62,62.95,31,0.44,11:05
1289,29.87,62.20,28,0.70,11:05
1264,29.62,62.20,26,0.54,11:06
1239,30.12,62.70,23,0.49,11:06
1214,29.37,63.20,21,0.75,11:06
1190,29.62,62.45,19,0.62,11:06
1165,29.62,63.20,16,0.07,11:07
1140,29.62,62.45,14,0.62,11:07
1115,29.62,62.95,11,0.44,11:07
1090,29.62,62.20,9,0.67,11:07
1065,29.87,63.45,6,1.15,11:08
1060,29.62,62.45,6,1.07,11:08
1085,29.62,62.70,8,3.16,11:08
1110,29.62,62.70,11,1.62,11:08
1134,29.62,62.95,13,2.10,11:09
1159,29.62,62.45,15,2.50,11:09
1184,29.37,62.70,18,2.95,11:09
1209,29.62,62.70,20,1.99,11:09
1234,29.62,61.95,23,2.79,11:10
1259,29.62,62.45,25,3.00,11:10
1284,29.62,62.70,28,2.36,11:10
1309,29.62,62.70,30,0.07,11:10
1334,29.62,62.70,33,2.71,11:11
1359,29.37,62.95,35,3.00,11:11
1384,29.62,62.70,38,2.29,11:11
1409,29.62,62.95,40,2.47,11:11
1433,29.37,62.45,43,2.68,11:12
1458,29.37,62.70,45,0.12,11:12
1483,29.62,62.70,48,1.55,11:12
1508,29.37,62.70,50,1.81,11:12
1533,29.62,62.70,53,2.73,11:13
1558,29.37,62.45,55,2.58,11:13
1541,29.62,62.95,54,0.70,11:13
1516,29.62,62.70,51,0.65,11:13
1491,29.37,62.70,49,0.49,11:14
1466,29.37,63.95,46,0.54,11:14
1442,29.62,62.70,44,0.36,11:14
1417,29.87,63.20,41,0.46,11:14
1392,29.37,62.95,39,1.02,11:15
1367,29.62,62.95,36,1.25,11:15
1342,29.62,63.45,34,0.75,11:15
1317,29.62,62.70,31,0.86,11:15
1292,29.62,63.20,29,0.54,11:16
1267,29.87,63.95,26,0.54,11:16
1242,29.87,62.70,24,0.44,11:16
1217,29.37,62.70,21,0.91,11:16
1192,29.62,63.20,19,0.83,11:17
1168,29.62,63.45,16,1.20,11:17
1143,29.62,63.20,14,0.70,11:17
1118,29.87,62.70,11,0.89,11:17
1093,29.62,62.70,9,0.54,11:18
1068,29.62,62.95,6,0.46,11:18
1057,29.62,63.70,5,0.89,11:18
1082,29.87,62.45,8,0.07,11:18
1107,29.62,63.20,10,3.37,11:19
1132,29.87,62.70,13,1.62,11:19
1157,29.62,62.70,15,0.20,11:19
1181,29.62,62.95,18,3.00,11:19
1206,29.87,63.70,20,2.84,11:20
1231,29.62,63.20,23,1.84,11:20
1256,29.62,62.70,25,2.55,11:20
1281,29.62,62.95,28,3.00,11:20
1306,29.62,63.45,30,3.16,11:21
1331,29.87,63.45,33,1.81,11:21
1356,29.37,62.70,35,3.69,11:21
1381,29.62,62.95,38,2.76,11:21
1406,29.62,63.20,40,1.70,11:22
1430,29.37,62.70,43,1.70,11:22
1455,29.37,62.70,45,2.76,11:22
1480,29.62,63.45,48,2.58,11:22
1505,29.62,63.70,50,1.23,11:23
1530,29.62,63.20,53,2.05,11:23
1555,29.62,63.20,55,2.73,11:23
1544,29.62,63.45,54,0.62,11:23
1519,29.37,62.70,51,0.65,11:24
1494,29.87,63.45,49,1.02,11:24
1469,29.62,63.95,46,0.54,11:24
1444,29.62,63.45,44,0.22,11:24
1420,29.62,63.20,42,0.44,11:25
1395,29.87,63.95,39,0.44,11:25
1370,29.37,63.95,37,0.54,11:25
1345,29.87,63.45,34,0.99,11:25
1320,29.62,63.20,32,0.83,11:26
1295,29.37,63.20,29,1.28,11:26
1270,29.87,63.45,27,0.99,11:26
1245,29.37,63.70,24,0.65,11:26
1220,29.87,63.20,22,0.49,11:27
1195,29.37,63.45,19,0.46,11:27
1171,29.62,62.95,17,0.57,11:27
1146,29.37,62.45,14,0.86,11:27
1121,29.37,62.95,12,1.15,11:28
1096,29.37,63.20,9,0.75,11:28
1071,29.37,63.70,7,0.78,11:28
1054,29.62,63.70,5,0.94,11:28
1079,29.87,62.95,7,2.29,11:29
1104,29.62,62.95,10,2.87,11:29
1129,29.87,63.20,12,1.84,11:29
1154,29.62,63.95,15,1.78,11:29
1179,29.62,63.70,17,3.50,11:30
1203,29.62,63.70,20,1.94,11:30
1228,29.37,63.70,22,2.76,11:30
1253,29.37,64.21,25,1.70,11:30
1278,29.62,64.46,27,3.13,11:31
1303,29.62,63.45,30,2.71,11:31
1328,29.37,63.95,32,2.18,11:31
1353,29.11,61.20,35,2.26,11:31
1378,29.62,62.45,37,3.08,11:32
1403,29.62,63.70,40,2.76,11:32
1428,29.62,64.21,42,1.78,11:32
1452,30.12,63.95,45,1.81,11:32
1477,29.62,63.70,47,2.47,11:33
1502,29.62,63.70,50,1.25,11:33
1527,29.62,63.70,52,1.70,11:33
1552,29.62,63.20,55,2.23,11:33
1547,29.62,63.45,54,0.01,11:34
1522,29.62,63.70,52,0.44,11:34
1497,29.87,63.45,49,0.38,11:34
1472,29.87,63.95,47,0.81,11:34
1447,29.37,63.20,44,0.65,11:35
1422,29.62,63.70,42,0.54,11:35
1398,29.62,63.70,39,0.49,11:35
1373,29.62,64.71,37,0.22,11:35
1348,29.62,64.46,34,0.44,11:36
1323,29.62,63.70,32,0.83,11:36
1298,29.87,63.95,29,1.31,11:36
1273,29.37,63.45,27,1.33,11:36
1248,29.62,63.45,24,0.86,11:37
1223,29.62,63.70,22,0.67,11:37
1198,30.37,63.70,19,0.54,11:37
1174,29.62,64.21,17,0.49,11:37
1149,29.62,63.20,14,0.59,11:38
1124,29.62,63.20,12,0.81,11:38
1099,29.62,63.45,9,1.12,11:38
1074,29.62,63.95,7,0.89,11:38
1051,29.87,63.95,5,0.12,11:39
1076,29.62,63.70,7,1.70,11:39
1101,29.62,62.95,10,2.58,11:39
1126,29.37,63.70,12,3.16,11:39
1151,29.87,63.95,15,1.81,11:40
1176,29.62,63.95,17,2.15,11:40
1200,29.62,63.70,20,3.45,11:40
1225,29.62,63.45,22,2.92,11:40
1250,29.62,63.70,25,2.02,11:41
1275,29.62,63.45,27,2.66,11:41
1300,29.87,63.45,30,2.50,11:41
1325,29.11,64.21,32,2.07,11:41
1350,29.87,63.45,35,0.33,11:42
1375,29.37,63.45,37,2.63,11:42
1400,29.87,64.21,40,2.07,11:42
1425,30.12,64.21,42,1.57,11:42
1449,29.87,64.46,44,1.78,11:43
1474,29.62,64.46,47,2.36,11:43
1499,29.62,64.46,49,2.02,11:43
1524,29.62,63.70,52,1.49,11:43
1549,29.62,63.95,54,2.34,11:44
1550,29.62,64.71,55,0.65,11:44
1525,29.62,63.70,52,0.36,11:44
1500,29.62,63.70,50,0.73,11:44
1475,29.62,63.95,47,0.99,11:45
1450,29.62,63.95,45,1.02,11:45
1425,29.62,63.70,42,0.83,11:45
1401,29.62,64.46,40,0.89,11:45
1376,29.87,63.70,37,0.67,11:46
1351,29.62,64.71,35,0.52,11:46
1326,29.37,63.45,32,0.22,11:46
1301,29.62,63.70,30,0.83,11:46
1276,29.62,64.21,27,1.39,11:47
1251,29.62,64.46,25,0.81,11:47
1226,29.62,63.70,22,0.62,11:47
1201,29.37,63.95,20,0.70,11:47
1176,29.62,63.95,17,0.62,11:48
1151,29.62,63.95,15,0.01,11:48
1127,29.62,63.70,12,0.59,11:48
1102,29.62,63.70,10,0.91,11:48
1077,29.62,64.21,7,1.20,11:49
1052,29.62,63.70,5,0.75,11:49
1073,29.62,63.95,7,2.15,11:49
1098,29.37,63.70,9,2.66,11:49
1123,29.37,64.21,12,2.07,11:50
1148,29.62,63.70,14,1.70,11:50
1173,29.62,63.45,17,2.52,11:50
1198,29.87,64.71,19,3.24,11:50
1223,29.62,63.70,22,1.86,11:51
1247,29.62,63.95,24,1.97,11:51
1272,29.37,63.95,27,2.95,11:51
1297,29.62,64.21,29,3.18,11:51
1322,29.62,64.21,32,1.81,11:52
1347,29.62,64.46,34,1.89,11:52
1372,29.62,63.70,37,2.73,11:52
1397,29.37,63.95,39,1.52,11:52
1422,29.62,63.95,42,1.52,11:53
1447,29.62,63.70,44,2.71,11:53
1472,29.62,64.21,47,-0.01,11:53
1496,29.87,63.70,49,1.44,11:53
1521,29.87,63.45,52,1.78,11:54
1546,29.37,63.45,54,2.18,11:54
1553,29.62,63.70,55,0.86,11:54
1528,29.62,64.46,52,0.46,11:54
1503,29.62,64.71,50,0.33,11:55
1478,29.62,63.95,47,0.78,11:55
1453,29.62,63.95,45,1.18,11:55
1428,29.37,64.21,42,1.20,11:55
1403,29.62,64.21,40,0.54,11:56
1379,29.62,64.46,37,0.54,11:56
1354,29.62,64.21,35,0.57,11:56
1329,29.87,63.95,32,0.62,11:56
1304,29.87,64.21,30,0.49,11:57
1279,29.62,64.46,27,1.41,11:57
1254,29.37,64.46,25,1.33,11:57
1229,29.62,64.21,22,0.62,11:57
1204,29.87,64.21,20,0.52,11:58
1179,29.62,64.21,17,0.59,11:58
1154,29.87,64.96,15,0.54,11:58
1130,29.87,63.45,13,0.62,11:58
1105,29.62,64.71,10,1.41,11:59
1080,29.62,64.71,8,1.20,11:59
1055,29.62,64.46,5,0.75,11:59
1070,29.62,64.46,7,1.92,11:59
1095,29.37,64.46,9,2.92,12:00
1120,29.62,64.71,12,1.78,12:00
1145,29.62,64.21,14,1.89,12:00
1170,29.62,63.70,17,-0.01,12:00
1195,29.62,64.46,19,3.32,12:01
1220,29.62,63.95,22,1.62,12:01
1244,29.62,63.45,24,2.71,12:01
1269,29.37,63.95,26,3.13,12:01
1294,29.62,64.21,29,2.92,12:02
1319,29.87,64.96,31,1.57,12:02
1344,29.62,63.95,34,2.50,12:02
1369,29.37,64.21,36,2.89,12:02
1394,29.62,64.46,39,1.81,12:03
1419,29.62,64.96,41,1.76,12:03
1444,29.37,64.46,44,2.73,12:03
1469,29.37,64.46,46,1.86,12:03
1493,29.87,64.71,49,1.39,12:04
1518,29.37,64.21,51,2.52,12:04
1543,29.62,64.46,54,0.17,12:04
1556,29.62,64.21,55,0.99,12:04
1531,29.87,63.70,53,0.30,12:05
1506,29.62,63.70,50,0.07,12:05
1481,29.62,64.71,48,0.99,12:05
1456,29.62,64.46,45,0.89,12:05
1431,29.62,64.46,43,0.04,12:06
1406,29.62,64.46,40,0.75,12:06
1381,29.62,65.46,38,0.57,12:06
1357,29.62,65.46,35,0.52,12:06
1332,29.62,63.95,33,0.49,12:07
1307,29.62,63.95,30,0.65,12:07
1282,29.87,64.71,28,1.33,12:07
1257,29.87,64.21,25,0.07,12:07
1232,29.62,64.46,23,0.62,12:08
1207,29.62,64.46,20,0.59,12:08
1182,29.62,63.70,18,0.46,12:08
1157,29.37,64.46,15,0.46,12:08
1132,29.62,64.46,13,0.81,12:09
1107,29.37,64.21,10,0.59,12:09
1083,29.62,64.71,8,0.81,12:09
1058,29.62,64.21,5,0.57,12:09
1067,29.87,64.46,6,2.42,12:10
1092,29.62,64.71,9,2.63,12:10
1117,29.62,65.21,11,2.29,12:10
1142,29.62,64.21,14,2.52,12:10
1167,29.62,64.46,16,3.18,12:11
1192,29.62,64.71,19,2.13,12:11
1217,29.37,64.96,21,2.63,12:11
1241,30.12,64.71,24,2.79,12:11
1266,29.37,64.46,26,2.05,12:12
1291,29.37,65.46,29,2.05,12:12
1316,29.62,64.21,31,2.21,12:12
1341,29.87,64.96,34,3.13,12:12
1366,29.62,64.96,36,1.62,12:13
1391,29.62,64.71,39,1.89,12:13
1416,29.37,64.71,41,3.03,12:13
1441,29.62,64.46,44,1.92,12:13
1466,29.62,64.96,46,1.57,12:14
1490,29.37,64.46,49,1.78,12:14
1515,29.62,64.71,51,2.58,12:14
1540,29.37,64.71,54,1.44,12:14
1559,29.62,65.21,55,1.23,12:15
1534,29.62,64.21,53,0.15,12:15
1509,29.62,64.71,50,0.62,12:15
1484,29.37,64.96,48,1.04,12:15
1459,29.62,64.46,45,0.96,12:16
1434,29.87,64.71,43,0.62,12:16
1409,29.62,65.21,40,0.46,12:16
1384,29.87,65.46,38,0.38,12:16
1360,29.87,64.71,36,0.38,12:17
1335,29.62,64.96,33,1.18,12:17
1310,29.11,64.71,31,1.04,12:17
1285,29.62,64.71,28,0.25,12:17
1260,29.87,64.71,26,0.75,12:18
1235,29.62,65.21,23,0.49,12:18
1210,29.87,64.46,21,0.91,12:18
1185,29.37,64.71,18,0.83,12:18
1160,29.62,64.46,16,1.33,12:19
1135,29.62,64.71,13,1.33,12:19
1110,29.62,64.46,11,0.04,12:19
1085,29.62,64.21,8,0.52,12:19
1061,29.62,64.96,6,0.59,12:20
1064,29.37,64.46,6,0.62,12:20
1089,29.62,64.96,8,1.52,12:20
1114,29.62,64.71,11,2.81,12:20
1139,29.87,64.96,13,2.76,12:21
1164,29.37,64.96,16,2.05,12:21
1189,29.62,64.21,18,2.34,12:21
1214,29.37,64.96,21,3.26,12:21
1239,29.37,64.96,23,2.71,12:22
1264,29.62,64.46,26,2.42,12:22
1288,29.62,64.46,28,2.81,12:22
1313,29.62,64.46,31,2.68,12:22
1338,29.62,64.71,33,1.65,12:23
1363,29.62,65.46,36,1.89,12:23
1388,29.37,64.21,38,3.03,12:23
1413,29.62,64.96,41,3.13,12:23
1438,29.62,65.21,43,0.07,12:24
1463,29.62,64.46,46,1.97,12:24
1488,29.37,64.96,48,2.44,12:24
1513,29.62,65.21,51,1.65,12:24
1537,29.37,65.21,53,1.60,12:25
1562,29.37,64.96,56,2.55,12:25
1537,29.62,65.46,53,0.86,12:25
1512,29.62,64.46,51,0.54,12:25
1487,29.87,64.96,48,0.67,12:26
1462,29.62,64.96,46,0.41,12:26
1437,29.62,64.21,43,0.46,12:26
1412,29.87,65.46,41,0.52,12:26
1387,29.62,64.71,38,0.65,12:27
1363,29.37,64.96,36,1.07,12:27
1338,29.62,64.96,33,0.67,12:27
1313,29.37,64.71,31,0.38,12:27
1288,29.62,65.46,28,0.52,12:28
1263,29.37,65.71,26,0.59,12:28
1238,29.62,64.21,23,0.54,12:28
1213,29.62,64.96,21,0.73,12:28
1188,29.62,64.96,18,1.20,12:29
1163,29.62,64.96,16,0.96,12:29
1138,29.62,65.21,13,1.12,12:29
1113,29.87,65.71,11,0.57,12:29
1088,29.62,64.96,8,0.59,12:30
1064,29.87,65.46,6,0.86,12:30
1061,29.87,64.71,6,1.23,12:30
1086,29.37,65.21,8,3.53,12:30
1111,29.62,64.96,11,2.95,12:31
1136,29.62,65.46,13,0.04,12:31
1161,29.87,65.21,16,2.42,12:31
1186,29.62,65.21,18,3.58,12:31
1211,29.62,64.46,21,0.20,12:32
1236,29.87,64.46,23,2.31,12:32
1261,29.37,65.21,26,3.29,12:32
1286,29.87,65.21,28,0.89,12:32
1310,29.62,65.21,31,1.65,12:33
1335,29.87,64.71,33,2.95,12:33
1360,29.62,64.96,36,2.50,12:33
1385,29.37,64.96,38,1.65,12:33
1410,29.62,65.21,41,2.07,12:34
1435,29.37,64.96,43,3.58,12:34
1460,29.62,64.46,46,1.73,12:34
1485,29.11,65.71,48,2.52,12:34
1510,29.62,64.96,51,2.50,12:35
1534,29.11,64.96,53,2.79,12:35
1559,30.12,65.71,55,1.39,12:35
1540,29.62,65.21,54,0.38,12:35
1515,29.37,65.21,51,0.46,12:36
1490,29.87,64.71,49,0.36,12:36
1465,29.37,64.96,46,0.07,12:36
1440,29.87,65.21,44,0.96,12:36
1415,29.62,65.21,41,1.12,12:37
1390,29.37,65.46,39,0.81,12:37
1365,29.62,65.46,36,0.62,12:37
1340,29.37,65.71,34,0.52,12:37
1316,29.62,65.21,31,0.54,12:38
1291,29.87,65.21,29,0.36,12:38
1266,29.62,65.21,26,1.25,12:38
1241,29.62,65.21,24,0.99,12:38
1216,29.62,65.46,21,0.62,12:39
1191,29.62,66.71,19,0.57,12:39
1166,30.12,64.21,16,0.52,12:39
1141,29.87,64.21,14,0.54,12:39
1116,29.62,64.71,11,1.20,12:40
1091,29.62,65.46,9,1.04,12:40
1067,29.37,66.21,6,0.73,12:40
1058,29.37,65.46,5,1.60,12:40
1083,29.37,65.46,8,1.78,12:41
1108,30.12,65.96,10,3.24,12:41
1133,29.37,65.96,13,3.18,12:41
1158,29.62,65.46,15,2.13,12:41
1183,29.37,65.21,18,2.87,12:42
1208,29.37,65.71,20,2.95,12:42
1233,29.11,66.71,23,2.47,12:42
1258,29.11,64.46,25,0.99,12:42
1283,29.37,65.46,28,3.26,12:43
1307,29.62,65.46,30,3.34,12:43
1332,29.62,65.71,33,2.50,12:43
1357,29.37,65.96,35,2.26,12:43
1382,29.37,65.21,38,3.03,12:44
1407,29.37,65.46,40,2.58,12:44
1432,29.37,65.71,43,1.49,12:44
1457,29.62,64.71,45,2.58,12:44
1482,29.11,64.71,48,2.42,12:45
1507,29.62,65.21,50,1.47,12:45
1532,29.87,66.21,53,1.36,12:45
1557,29.62,65.46,55,2.60,12:45
1543,29.62,65.21,54,0.49,12:46
1518,29.37,65.71,51,1.10,12:46
1493,29.62,65.46,49,1.04,12:46
1468,29.37,65.46,46,0.75,12:46
1443,29.62,65.46,44,0.49,12:47
1418,29.87,65.21,41,0.59,12:47
1393,29.87,64.96,39,0.52,12:47
1368,29.62,65.46,36,0.49,12:47
1343,29.62,65.71,34,1.02,12:48
1318,29.62,65.71,31,0.78,12:48
1294,29.62,65.96,29,0.78,12:48
1269,29.62,66.21,26,0.59,12:48
1244,29.87,65.46,24,0.44,12:49
1219,29.62,65.21,21,0.78,12:49
1194,29.62,64.96,19,0.78,12:49
1169,29.62,65.71,16,1.25,12:49
1144,29.87,65.46,14,0.62,12:50
1119,29.62,65.46,11,0.54,12:50
1094,29.62,65.46,9,0.73,12:50
1070,29.87,66.21,7,0.04,12:50
1055,30.12,67.71,5,0.70,12:51
1080,29.11,65.46,8,3.24,12:51
1105,29.37,65.71,10,1.76,12:51
1130,29.87,65.71,13,2.23,12:51
1155,29.62,64.71,15,3.24,12:52
1180,29.11,64.96,18,2.55,12:52
1205,29.37,66.21,20,1.70,12:52
1229,29.62,66.46,22,2.68,12:52
1254,29.62,65.96,25,3.03,12:53
1279,29.62,65.71,27,2.13,12:53
1304,29.37,66.46,30,1.70,12:53
1329,29.37,65.21,32,3.55,12:53
1354,29.62,65.46,35,2.92,12:54
1379,29.62,65.21,37,1.52,12:54
1404,29.37,65.46,40,0.01,12:54
1429,29.37,65.46,42,3.18,12:54
1454,29.87,66.21,45,1.55,12:55
1479,29.62,65.71,47,0.01,12:55
1503,29.62,65.21,50,2.26,12:55
1528,29.62,65.46,52,2.58,12:55
1553,29.37,65.96,55,1.49,12:56
1546,29.62,65.46,54,0.57,12:56
1521,29.62,66.46,52,0.44,12:56
1496,29.62,66.21,49,0.41,12:56
1471,29.62,65.71,47,0.44,12:57
1446,29.62,65.96,44,1.07,12:57
1421,29.37,65.71,42,0.96,12:57
1396,29.87,66.21,39,0.65,12:57
1372,29.37,65.71,37,0.67,12:58
1347,29.62,65.96,34,0.44,12:58
1322,29.62,65.46,32,0.65,12:58
1297,29.37,65.71,29,1.10,12:58
1272,29.62,65.71,27,0.99,12:59
1247,29.62,65.71,24,1.15,12:59
1222,29.62,66.21,22,0.54,12:59
1197,29.62,66.46,19,0.49,12:59
1172,29.87,65.46,17,0.52,13:00
1147,29.62,65.71,14,0.75,13:00
1122,29.62,66.21,12,1.28,13:00
1097,29.37,65.96,9,0.57,13:00
1073,29.62,66.21,7,0.78,13:01
1052,29.37,65.96,5,0.57,13:01
1077,29.62,66.46,7,1.76,13:01
1102,29.37,65.96,10,3.74,13:01
1127,29.37,65.96,12,1.84,13:02
1152,29.62,65.71,15,1.97,13:02
1177,29.62,65.46,17,3.03,13:02
1202,29.62,65.96,20,2.39,13:02
1227,29.62,65.96,22,2.18,13:03
1251,29.62,66.46,25,0.38,13:03
1276,29.87,66.21,27,3.03,13:03
1301,29.62,65.96,30,2.21,13:03
1326,29.62,65.71,32,2.10,13:04
1351,29.11,65.96,35,3.58,13:04
1376,29.62,65.96,37,2.21,13:04
1401,29.62,66.21,40,1.65,13:04
1426,29.62,65.46,42,2.15,13:05
1451,29.11,65.71,45,3.34,13:05
1476,29.62,65.71,47,1.33,13:05
1501,29.62,66.21,50,2.63,13:05
1525,29.62,65.96,52,2.42,13:06
