PWM,TempAmbiente,TempServo,Angle,Corrente,Tempo(mm:ss)
1516,30.62,31.62,51,0.01,00:37
1491,30.12,31.62,49,0.01,00:37
1466,30.37,31.62,46,0.04,00:37
1441,30.37,31.62,44,0.01,00:38
1417,30.62,32.12,41,0.01,00:38
1392,30.12,31.62,39,0.04,00:38
1367,30.12,31.87,36,-0.01,00:38
1342,30.37,31.87,34,0.01,00:39
1317,30.37,31.62,31,0.01,00:39
1292,30.62,31.87,29,1.84,00:39
1267,30.37,31.62,26,0.04,00:39
1242,30.37,31.87,24,-0.04,00:40
1217,30.37,31.87,21,0.04,00:40
1193,30.12,31.62,19,0.09,00:40
1168,30.37,31.87,16,0.07,00:40
1143,30.12,31.87,14,0.07,00:41
1118,30.12,31.87,11,0.07,00:41
1093,30.37,31.87,9,0.01,00:41
1068,30.12,31.87,6,0.04,00:41
1043,30.37,32.12,4,0.01,00:42
1018,30.37,31.87,1,0.01,00:42
1007,30.12,31.87,0,2.02,00:42
1032,30.37,32.12,3,0.07,00:42
1057,30.12,31.62,5,0.04,00:43
1081,29.87,31.87,8,1.76,00:43
1106,30.12,31.87,10,0.01,00:43
1131,30.37,31.87,13,0.04,00:43
1156,30.12,31.87,15,1.89,00:44
1181,30.37,32.12,18,0.04,00:44
1206,30.12,32.12,20,0.01,00:44
1231,30.37,32.12,23,1.73,00:44
1256,30.37,32.12,25,-0.07,00:45
1281,30.37,32.12,28,0.07,00:45
1306,29.87,31.87,30,1.84,00:45
1331,30.37,31.87,33,0.04,00:45
1356,30.12,31.87,35,-0.01,00:46
1380,30.12,32.12,38,0.07,00:46
1405,30.37,32.37,40,0.04,00:46
1430,30.12,32.37,43,0.07,00:46
1455,30.37,32.12,45,1.81,00:47
1480,30.12,32.12,48,0.01,00:47
1505,30.37,32.12,50,0.04,00:47
1530,30.12,32.37,53,0.01,00:47
1505,30.37,32.12,50,0.07,00:48
1480,30.12,32.12,48,0.01,00:48
1455,30.37,32.12,45,0.04,00:48
1431,30.37,32.62,43,0.04,00:48
1406,30.12,32.37,40,0.04,00:49
1381,30.37,32.37,38,0.01,00:49
1356,30.12,32.37,35,0.01,00:49
1331,30.37,32.37,33,0.01,00:49
1306,30.37,32.37,30,1.81,00:50
1281,30.37,32.37,28,0.01,00:50
1256,30.37,32.37,25,0.01,00:50
1231,30.37,32.37,23,0.07,00:50
1206,30.62,32.62,20,1.84,00:51
1182,30.62,32.62,18,0.09,00:51
1157,30.12,32.12,15,1.84,00:51
1132,30.37,32.62,13,0.07,00:51
1107,30.37,32.62,10,0.04,00:52
1082,30.37,32.62,8,-0.01,00:52
1057,30.62,32.62,5,1.84,00:52
1032,30.37,32.62,3,-0.09,00:52
1007,30.37,32.62,0,0.04,00:53
1018,30.12,32.62,1,0.04,00:53
1043,30.37,32.87,4,0.01,00:53
1067,30.37,32.62,6,0.01,00:53
1092,30.37,32.62,9,1.78,00:54
1117,30.62,32.87,11,-0.01,00:54
1142,30.37,32.62,14,0.07,00:54
1167,30.37,32.87,16,0.07,00:54
1192,30.37,32.62,19,0.01,00:55
1217,30.12,32.37,21,1.76,00:55
1242,30.37,32.62,24,0.07,00:55
1267,30.12,32.37,26,0.07,00:55
1292,30.37,32.87,29,1.76,00:56
1317,30.37,32.87,31,0.04,00:56
1341,30.62,32.87,34,0.01,00:56
1366,30.37,32.62,36,-0.01,00:56
1391,30.12,32.87,39,-0.07,00:57
1416,30.37,33.13,41,0.07,00:57
1441,30.37,32.87,44,1.86,00:57
1466,30.37,32.87,46,0.01,00:57
1491,30.12,32.87,49,0.01,00:58
1516,30.37,32.87,51,0.01,00:58
1519,30.37,32.87,51,0.04,00:58
1494,30.37,32.87,49,-0.01,00:58
1470,30.12,32.62,47,1.86,00:59
1445,30.37,33.13,44,0.07,00:59
1420,30.87,33.13,42,-0.01,00:59
1395,30.37,32.87,39,0.04,00:59
1370,30.37,33.13,37,0.01,01:00
1345,30.37,33.13,34,0.04,01:00
1320,30.12,33.38,32,0.89,01:00
1295,30.37,33.63,29,0.01,01:00
1270,30.12,33.13,27,0.04,01:01
1245,30.37,33.13,24,0.07,01:01
1220,30.37,32.87,22,1.86,01:01
1196,30.37,33.13,19,-0.07,01:01
1171,30.12,32.87,17,-0.01,01:02
1146,30.37,32.87,14,-0.01,01:02
1121,30.62,32.62,12,0.09,01:02
1096,30.37,32.37,9,-0.01,01:02
1071,30.12,32.87,7,1.89,01:03
1046,30.37,33.63,4,-0.04,01:03
1021,30.37,33.13,2,0.01,01:03
1004,30.37,33.38,0,0.04,01:03
1029,30.37,32.87,2,0.04,01:04
1053,30.37,33.13,5,0.01,01:04
1078,30.87,33.13,7,1.99,01:04
1103,30.37,33.13,10,-0.04,01:04
1128,30.87,33.38,12,-0.04,01:05
