PWM,TempAmbiente,TempServo,Angle,Corrente,Tempo(mm:ss)
1000,29.11,36.38,0,0.04,01:08
1000,29.37,36.38,0,1.60,01:08
1000,29.11,36.38,0,-0.01,01:09
1000,29.37,36.38,0,0.04,01:09
1000,29.11,36.13,0,1.70,01:09
1000,29.11,36.38,0,0.01,01:09
1000,29.37,36.63,0,0.01,01:10
1000,29.11,36.38,0,1.68,01:10
1000,29.11,36.13,0,0.01,01:10
1000,29.11,36.13,0,0.01,01:10
1000,29.11,36.38,0,1.78,01:11
1000,29.11,36.38,0,0.15,01:11
1000,29.11,36.13,0,-0.07,01:11
1000,29.37,37.39,0,-0.01,01:11
1000,29.37,36.88,0,0.09,01:12
1000,29.37,36.63,0,0.07,01:12
1000,29.11,36.63,0,1.94,01:12
1000,29.11,36.63,0,1.60,01:12
1000,29.11,36.63,0,0.07,01:13
1000,29.11,36.88,0,0.01,01:13
1000,29.11,36.88,0,1.65,01:13
1000,29.11,36.63,0,0.04,01:13
1000,29.11,37.39,0,1.57,01:14
1000,29.11,36.63,0,1.65,01:14
1000,29.11,36.13,0,0.04,01:14
1000,29.11,36.63,0,0.01,01:14
1000,29.37,36.88,0,1.62,01:15
1000,29.11,36.63,0,0.04,01:15
1000,29.11,36.88,0,0.62,01:15
1000,29.11,36.88,0,1.57,01:15
1000,29.37,36.88,0,0.01,01:16
1000,29.62,37.14,0,0.04,01:16
1000,29.11,37.14,0,1.70,01:16
1000,29.37,37.14,0,0.04,01:16
1000,29.37,37.14,0,0.04,01:17
1000,29.11,36.88,0,1.57,01:17
1000,29.11,37.14,0,0.04,01:17
1000,29.37,37.14,0,-0.01,01:17
1000,29.11,37.14,0,1.76,01:18
1000,29.11,37.39,0,0.01,01:18
1000,29.11,37.14,0,0.01,01:18
1000,28.86,36.88,0,0.01,01:18
1000,29.37,37.14,0,0.09,01:19
1000,29.11,37.14,0,-0.01,01:19
1000,29.11,37.14,0,1.68,01:19
1000,29.11,37.14,0,-0.01,01:19
1000,29.11,37.89,0,0.04,01:20
1000,29.11,37.39,0,-0.01,01:20
1000,29.11,37.14,0,1.68,01:20
1000,29.11,37.39,0,0.04,01:20
1000,29.11,37.39,0,0.04,01:21
1000,29.37,37.39,0,0.01,01:21
1000,29.37,37.14,0,-0.04,01:21
1000,29.11,37.14,0,1.60,01:21
1000,28.86,37.39,0,0.01,01:22
1000,29.37,37.39,0,-0.01,01:22
1000,29.11,37.39,0,1.86,01:22
1000,29.37,37.64,0,0.09,01:22
1000,29.11,38.39,0,0.09,01:23
1000,29.37,38.64,0,1.68,01:23
1000,29.37,36.13,0,0.04,01:23
1000,29.11,37.14,0,0.07,01:23
1000,29.11,37.14,0,1.65,01:24
1000,29.11,37.64,0,1.62,01:24
1000,29.37,37.64,0,0.04,01:24
1000,29.11,37.39,0,1.70,01:24
1000,29.11,37.64,0,0.04,01:25
1000,29.37,37.64,0,0.07,01:25
1000,29.11,37.64,0,1.44,01:25
1000,29.11,37.64,0,1.55,01:25
1000,29.37,38.64,0,-0.04,01:26
1000,29.11,37.64,0,1.62,01:26
1000,29.11,37.64,0,-0.04,01:26
1000,29.11,37.64,0,0.04,01:26
1000,29.11,37.39,0,0.07,01:27
1000,29.11,37.89,0,1.60,01:27
1000,29.37,38.14,0,0.09,01:27
1000,29.37,37.89,0,0.07,01:27
1000,29.11,38.14,0,0.07,01:28
1000,29.11,37.89,0,0.01,01:28
1000,29.37,37.89,0,0.01,01:28
1000,29.37,38.14,0,1.62,01:28
1000,29.37,38.39,0,0.01,01:29
1000,29.37,38.14,0,-0.07,01:29
1000,29.37,37.64,0,1.70,01:29
1000,29.11,38.14,0,0.07,01:29
1000,29.11,37.89,0,0.01,01:30
1000,29.37,38.39,0,1.60,01:30
1000,29.37,38.14,0,0.01,01:30
1000,29.37,38.14,0,0.07,01:30
1000,29.37,37.89,0,1.76,01:31
1000,29.11,38.14,0,0.04,01:31
1000,29.11,38.14,0,0.09,01:31
1000,29.37,38.14,0,1.62,01:31
1000,29.11,38.14,0,0.01,01:32
1000,29.11,38.39,0,0.07,01:32
1000,29.11,38.39,0,1.84,01:32
1000,29.37,38.64,0,-0.36,01:32
1000,29.37,38.39,0,0.01,01:33
1000,29.11,38.39,0,1.65,01:33
1000,29.11,38.64,0,-0.01,01:33
1000,29.37,38.64,0,0.01,01:33
1000,29.11,38.14,0,1.81,01:34
1000,29.37,38.39,0,1.60,01:34
1000,29.11,38.39,0,0.04,01:34
1000,29.62,38.89,0,-0.01,01:34
1000,29.37,38.39,0,0.04,01:35
1000,29.11,38.64,0,1.84,01:35
1000,29.11,38.64,0,-0.41,01:35
1000,29.37,38.64,0,-0.07,01:35
1000,29.11,38.64,0,0.01,01:36
1000,29.11,38.64,0,1.68,01:36
1000,29.37,38.64,0,0.01,01:36
1000,29.11,38.64,0,0.04,01:36
1000,29.11,38.89,0,1.57,01:37
1000,29.11,38.64,0,0.01,01:37
1000,29.37,38.89,0,0.01,01:37
1000,29.11,38.64,0,1.70,01:37
1000,29.11,38.89,0,0.01,01:38
1000,29.62,39.14,0,-0.07,01:38
1000,29.11,38.89,0,0.07,01:38
1000,29.11,38.89,0,0.09,01:38
1000,29.37,39.14,0,0.04,01:39
1000,29.11,38.39,0,1.65,01:39
1000,29.11,39.39,0,0.04,01:39
1000,29.37,38.89,0,0.07,01:39
1000,29.11,39.14,0,0.01,01:40
1000,29.11,38.89,0,1.57,01:40
1000,29.37,38.89,0,-0.01,01:40
1000,29.11,38.89,0,1.68,01:40
1000,29.11,39.14,0,0.01,01:41
1000,29.11,39.14,0,-0.01,01:41
1000,29.37,39.14,0,-0.01,01:41
1000,29.11,39.14,0,1.65,01:41
1000,29.37,39.14,0,0.01,01:42
1000,29.37,39.89,0,1.81,01:42
1000,29.11,38.89,0,-0.01,01:42
1000,29.11,39.14,0,0.04,01:42
1000,29.11,39.14,0,0.09,01:43
1000,29.11,39.39,0,1.62,01:43
1000,29.37,39.14,0,0.04,01:43
1000,29.37,39.39,0,-0.04,01:43
1000,29.37,38.89,0,0.01,01:44
1000,29.37,39.39,0,-0.01,01:44
1000,29.37,39.14,0,0.04,01:44
1000,29.37,39.64,0,1.62,01:44
1000,29.11,39.39,0,0.04,01:45
1000,29.11,39.14,0,-0.04,01:45
1000,29.11,39.14,0,1.57,01:45
1000,29.11,39.39,0,0.12,01:45
1000,29.37,39.64,0,0.01,01:46
1000,29.11,39.39,0,1.60,01:46
1000,29.37,39.64,0,0.01,01:46
1000,29.62,39.64,0,0.01,01:46
1000,29.11,39.64,0,1.31,01:47
1000,29.11,39.39,0,1.57,01:47
1000,29.37,39.64,0,0.01,01:47
1000,29.11,39.64,0,-0.01,01:47
1000,29.11,39.39,0,0.01,01:48
1000,29.11,39.64,0,1.55,01:48
1000,29.37,39.64,0,1.57,01:48
1000,29.37,39.39,0,0.01,01:48
1000,29.11,39.89,0,0.04,01:49
1000,29.37,40.14,0,1.68,01:49
1000,29.37,39.64,0,0.01,01:49
1000,29.37,39.64,0,1.12,01:49
1000,29.37,39.64,0,1.60,01:50
1000,29.62,40.14,0,0.04,01:50
1000,29.37,39.89,0,0.04,01:50
1000,29.37,39.64,0,1.73,01:50
1000,29.11,39.64,0,0.04,01:51
1000,29.37,39.64,0,0.07,01:51
1000,29.11,40.14,0,1.65,01:51
1000,29.11,39.89,0,-0.04,01:51
1000,29.11,39.89,0,0.04,01:52
1000,29.11,39.89,0,1.70,01:52
1000,29.11,39.89,0,0.09,01:52
1000,29.11,39.64,0,0.01,01:52
1000,29.11,39.64,0,1.60,01:53
1000,29.37,39.89,0,0.04,01:53
1000,29.11,39.64,0,-0.01,01:53
1000,29.11,40.14,0,1.70,01:53
1000,28.86,40.39,0,-0.01,01:54
1000,29.37,40.14,0,0.04,01:54
1000,29.62,40.39,0,-0.07,01:54
1000,29.37,40.14,0,0.04,01:54
1000,29.37,40.14,0,0.09,01:55
1000,29.11,40.14,0,1.73,01:55
1000,29.62,40.14,0,0.09,01:55
1000,29.37,40.39,0,0.01,01:55
1000,29.37,40.39,0,0.04,01:56
1000,29.62,40.39,0,1.65,01:56
1000,29.62,40.64,0,0.04,01:56
1000,29.62,40.39,0,1.92,01:56
1000,29.37,40.14,0,1.60,01:57
1000,29.37,40.39,0,0.09,01:57
1000,29.37,40.64,0,0.04,01:57
1000,28.86,40.39,0,1.65,01:57
1000,29.37,40.39,0,0.01,01:58
1000,29.11,40.64,0,1.60,01:58
1000,29.11,40.64,0,1.57,01:58
1000,29.37,40.64,0,0.01,01:58
1000,29.37,40.64,0,0.07,01:59
1000,29.11,40.39,0,1.65,01:59
1000,29.11,40.64,0,0.04,01:59
1000,29.37,40.90,0,-0.01,01:59
1000,29.11,40.39,0,1.65,02:00
1000,29.87,40.90,0,0.01,02:00
1000,29.37,40.90,0,0.01,02:00
1000,29.11,40.64,0,1.76,02:00
1000,29.11,40.64,0,0.01,02:01
1000,29.37,40.64,0,0.04,02:01
1000,29.62,40.39,0,-0.01,02:01
1000,29.37,40.90,0,0.09,02:01
1000,29.37,40.64,0,1.68,02:02
1000,29.11,40.39,0,-0.01,02:02
1000,29.37,40.90,0,0.04,02:02
1000,29.11,40.64,0,0.04,02:02
1000,29.11,40.64,0,1.57,02:03
1000,29.37,40.90,0,-0.01,02:03
1000,29.37,40.90,0,-0.04,02:03
1000,29.11,40.90,0,0.01,02:03
1000,28.86,40.90,0,0.01,02:04
1000,29.37,40.90,0,0.01,02:04
1000,29.37,40.90,0,1.60,02:04
1000,29.37,40.90,0,0.01,02:04
1000,29.11,40.90,0,0.01,02:05
1000,29.37,40.90,0,1.65,02:05
1000,29.62,41.15,0,0.01,02:05
1000,29.62,41.15,0,0.04,02:05
1000,29.11,40.90,0,1.65,02:06
1000,29.11,40.90,0,0.04,02:06
1000,29.11,40.90,0,0.01,02:06
1000,29.11,41.15,0,1.78,02:06
1000,29.37,41.40,0,1.62,02:07
1000,28.86,40.64,0,0.07,02:07
1000,29.11,41.15,0,1.62,02:07
1000,29.37,41.15,0,0.04,02:07
1000,29.11,40.90,0,0.01,02:08
1000,29.11,41.15,0,1.68,02:08
1000,29.11,41.15,0,1.60,02:08
1000,29.11,40.90,0,-0.04,02:08
1000,29.11,40.90,0,1.62,02:09
1000,29.11,41.40,0,0.01,02:09
1000,29.62,41.40,0,0.07,02:09
1000,29.11,41.40,0,1.49,02:09
1000,29.11,41.40,0,1.57,02:10
1000,29.37,41.40,0,-0.07,02:10
1000,29.37,41.90,0,0.04,02:10
1000,29.37,41.65,0,-0.07,02:10
1000,29.11,41.40,0,0.09,02:11
1000,28.86,41.40,0,-0.01,02:11
1000,29.11,41.40,0,1.57,02:11
1000,29.37,41.65,0,0.01,02:11
1000,29.37,41.40,0,0.07,02:12
1000,29.11,41.40,0,1.70,02:12
1000,29.11,41.15,0,0.04,02:12
1000,29.11,41.40,0,-0.04,02:12
1000,29.37,41.65,0,1.52,02:13
1000,29.37,41.65,0,-0.01,02:13
1000,29.11,41.40,0,-0.01,02:13
1000,29.11,41.65,0,1.70,02:13
1000,29.37,41.90,0,-0.04,02:14
1000,29.37,41.65,0,-0.04,02:14
1000,29.37,41.65,0,-0.01,02:14
1000,29.37,41.90,0,0.07,02:14
1000,29.37,42.15,0,1.65,02:15
1000,29.37,41.65,0,0.01,02:15
1000,29.37,41.65,0,0.01,02:15
1000,29.62,42.40,0,-0.01,02:15
1000,29.11,41.65,0,1.65,02:16
1000,29.37,41.90,0,0.04,02:16
1000,29.37,41.90,0,1.76,02:16
1000,29.11,41.90,0,-0.04,02:16
1000,29.11,42.15,0,0.04,02:17
1000,29.11,41.90,0,0.04,02:17
1000,29.11,42.15,0,1.60,02:17
1000,29.11,42.15,0,0.07,02:17
1000,29.11,41.90,0,1.65,02:18
1000,29.11,41.90,0,-0.01,02:18
1000,29.37,41.90,0,0.09,02:18
1000,29.11,42.40,0,-0.01,02:18
1000,29.37,42.15,0,1.62,02:19
1000,29.37,41.90,0,0.01,02:19
1000,29.11,41.65,0,0.01,02:19
1000,29.11,41.90,0,1.49,02:19
1000,29.37,41.90,0,0.01,02:20
1000,29.11,42.15,0,0.07,02:20
1000,29.11,42.15,0,1.60,02:20
1000,29.11,41.90,0,0.01,02:20
1000,29.37,42.15,0,0.07,02:21
1000,29.37,42.40,0,0.01,02:21
1000,29.37,42.15,0,0.07,02:21
1000,29.11,42.15,0,0.09,02:21
1000,29.37,42.40,0,1.68,02:22
1000,29.37,41.90,0,0.01,02:22
1000,29.37,42.15,0,-0.01,02:22
1000,29.11,42.65,0,-0.04,02:22
1000,29.37,42.65,0,1.62,02:23
1000,29.11,42.15,0,-0.01,02:23
1000,29.37,42.40,0,1.65,02:23
1000,29.11,42.15,0,-0.07,02:23
1000,29.62,42.65,0,0.01,02:24
1000,29.11,42.40,0,0.01,02:24
1000,28.86,41.90,0,1.62,02:24
1000,29.37,42.40,0,0.04,02:24
1000,29.37,42.40,0,1.68,02:25
1000,29.37,42.90,0,0.01,02:25
1000,29.62,42.40,0,-0.04,02:25
1000,29.11,42.40,0,-0.01,02:25
1000,29.11,42.40,0,1.62,02:26
1000,29.37,42.40,0,0.01,02:26
1000,29.37,42.40,0,0.01,02:26
1000,29.37,42.65,0,0.04,02:26
1000,29.37,42.40,0,-0.01,02:27
1000,29.87,42.90,0,0.04,02:27
1000,29.11,42.90,0,1.55,02:27
1000,29.37,42.65,0,0.01,02:27
1000,29.11,42.65,0,-0.01,02:28
1000,28.86,42.65,0,1.84,02:28
1000,29.37,42.65,0,0.07,02:28
1000,29.11,42.90,0,1.62,02:28
1000,29.37,42.90,0,0.01,02:29
1000,29.11,42.90,0,0.04,02:29
1000,29.11,42.65,0,1.76,02:29
1000,29.37,42.90,0,-0.01,02:29
1000,29.37,42.90,0,0.04,02:30
1000,29.11,42.65,0,0.01,02:30
1000,29.37,43.15,0,0.01,02:30
1000,29.37,42.90,0,0.01,02:30
1000,29.37,42.65,0,1.84,02:31
1000,29.37,42.90,0,1.57,02:31
1000,29.62,42.90,0,-0.04,02:31
1000,29.37,42.90,0,0.07,02:31
1000,29.11,43.15,0,1.62,02:32
1000,29.11,43.15,0,-0.01,02:32
1000,29.37,42.90,0,1.55,02:32
1000,29.37,42.90,0,1.52,02:32
1000,29.37,43.40,0,0.04,02:33
1000,29.37,43.15,0,0.01,02:33
1000,29.11,42.90,0,1.73,02:33
1000,29.37,43.15,0,0.01,02:33
1000,29.11,42.90,0,-0.01,02:34
1000,29.11,43.40,0,1.57,02:34
1000,29.11,42.90,0,0.01,02:34
1000,29.37,43.15,0,0.01,02:34
1000,29.62,43.40,0,1.60,02:35
1000,29.11,43.15,0,0.04,02:35
1000,29.37,43.40,0,0.07,02:35
1000,29.11,43.15,0,1.60,02:35
1000,29.37,43.15,0,0.01,02:36
1000,29.37,43.40,0,-0.01,02:36
1000,29.62,43.40,0,1.65,02:36
1000,29.11,43.40,0,0.04,02:36
1000,29.11,43.15,0,-0.01,02:37
1000,29.11,43.40,0,-0.01,02:37
1000,29.37,43.65,0,0.01,02:37
1000,29.11,43.15,0,0.01,02:37
1000,29.11,43.65,0,1.62,02:38
1000,29.11,43.15,0,0.09,02:38
1000,29.37,42.90,0,0.09,02:38
1000,29.37,43.15,0,0.04,02:38
1000,29.11,43.40,0,1.68,02:39
1000,29.37,43.40,0,0.04,02:39
1000,29.11,43.40,0,1.70,02:39
1000,29.11,43.90,0,1.15,02:39
1000,29.37,43.65,0,-0.04,02:40
1000,29.11,43.65,0,0.01,02:40
1000,29.37,43.90,0,1.62,02:40
1000,29.37,43.40,0,0.04,02:40
1000,28.86,43.40,0,1.81,02:41
1000,29.37,43.65,0,0.07,02:41
1000,29.37,43.40,0,0.04,02:41
1000,29.11,43.65,0,1.57,02:41
1000,29.87,43.15,0,0.01,02:42
1000,29.37,43.65,0,-0.01,02:42
1000,29.37,43.15,0,1.55,02:42
1000,29.37,43.40,0,1.55,02:42
1000,29.37,43.90,0,-0.04,02:43
1000,29.37,43.65,0,1.62,02:43
1000,29.37,43.65,0,0.01,02:43
1000,29.11,43.65,0,0.04,02:43
1000,28.61,43.65,0,0.09,02:44
1000,29.62,43.65,0,1.62,02:44
